metal_impurity,process_time,sintering_temp,humidity,capacity,residual_li,quality_defect
0.021480637,81.52345634,785.7189105,49.49970046,206.252,2310.592,0
0.022011785,54.29694028,794.8133453,64.71630124,190.722,3632.897,0
0.009160934,74.95848791,767.3195765,47.26025513,211.49,3276.367,0
0.021209488,,808.2007758,45.5622182,211.671,2804.304,0
0.025617831,69.65846064,806.6524932,68.46923613,190.508,3866.948,0
0.032588513,70.45139195,794.0304368,49.66165702,188.723,3387.73,0
0.0120041,63.08505767,832.5847661,54.93414821,198.692,4324.187,0
0.02479718,72.64310665,755.8744383,52.7059582,190.041,3599.892,0
0.019718728,85.53573552,781.0329595,65.9020739,197.596,4184.569,0
0.022860761,84.75559233,781.0903614,57.14845617,204.989,3469.394,0
0.016453592,56.45846259,820.0219902,44.10760572,209.18,3660.526,0
0.034101473,68.63134478,838.9098899,49.53574395,183.403,4423.922,0
0.017924225,82.78076041,783.1529427,39.77806059,211.342,3554.809,0
0.005,78.65160732,768.0601268,59.38897185,203.091,4368.285,0
0.015084975,56.88522503,804.5194459,48.26172085,213.836,2920.937,0
0.023453591,79.19047881,817.2139425,40.14270635,209.044,2278.149,0
0.009378194,72.51364799,799.8181409,55.4237441,214.436,3088.928,0
0.033455687,60.25326061,827.8326828,60.55227573,170.063,3852.385,1
0.017559118,62.88795643,783.8027756,66.26771343,201.534,4022.622,0
0.02862111,55.75722574,831.0772374,40.11923004,192.407,3580.063,0
0.016962342,89.57195643,771.3353016,54.74042749,204.356,3955.238,0
0.020573486,71.14851936,770.9696371,59.10285292,191.221,4094.437,0
0.0112199,62.81475661,802.8405756,72,206.388,3077.886,0
0.017251089,70.39889838,772.2953937,49.9302346,213.427,3412.019,0
0.01879823,68.74889396,770.4687704,31.06853313,226.292,1485.306,0
0.029117356,62.33016535,792.159624,58.17649994,191.951,3055.551,0
0.034642938,65.42058607,833.0589567,57.91414907,173.097,4395.097,1
0.033867181,89.77370626,806.5284243,46.07250602,194.58,2711.178,0
0.012789545,69.85457559,740,46.44900366,196.928,4417.257,0
0.007446821,69.50856321,787.7139446,57.92181594,207.085,3106.589,0
0.025912401,60.09824683,834.5158812,70.73557638,177.36,3604.464,0
0.023422399,52.6133397,808.0013348,47.19407168,204.559,2977.247,0
0.033923641,74.50675579,790.2395179,58.1871995,195.904,2744.978,0
0.01965465,71.6953712,825.7493472,60.06777251,197.281,3259.798,0
0.024142709,61.3203754,,53.52085194,203.178,3146.558,0
0.023392852,57.92239825,810.261433,52.91476066,203.591,3466.606,0
0.024448034,76.92181566,803.8423239,43.1761657,213.698,2564.429,0
0.035182407,65.25030475,822.9588081,51.83587932,183.178,3535.456,1
0.023968858,64.05275238,826.5633302,60.64257375,189.521,3716.319,1
0.024196519,84.29000145,822.7207864,54.78174394,186.783,3658.764,0
0.027422733,69.09242055,807.9723066,53.65702872,198.258,2992.6,0
0.022570234,58.67820869,837.9375513,65.37132262,192.106,3532.221,0
0.018438252,66.30182536,789.9447009,47.83925722,215.321,2740.795,0
0.038254388,79.51566764,774.3161834,51.44305296,182.216,3160.653,0
0.026207978,74.53103616,796.0363718,63.79718168,191.519,3652.467,0
0.027974348,78.1885392,742.7678912,63.43379674,173.236,5063.017,1
0.03051768,81.2938297,803.2566906,47.16223799,202.576,2894.856,0
0.021349266,79.89742575,740,58.99174843,177.693,4405.802,0
0.010872595,62.3853147,808.7469396,60.81920041,207.051,3359.592,0
0.023741426,85.74719443,786.1229283,34.09951494,215.804,2155.917,0
0.026738831,64.92917015,801.7244878,47.2156157,206.78,2387.846,0
0.015067979,73.71271582,763.4145605,58.84457075,203.98,3964.735,0
,81.53478616,818.9995719,39.23352242,202.979,2224.086,0
0.021673973,67.27208309,804.765312,57.57120254,207.891,2902.931,0
,87.98970828,795.3700224,58.56298307,189.892,3495.384,0
0.031121069,73.52559207,840.4351174,52.40030895,179.172,4388.387,1
0.028929689,65.42325999,794.7304439,36.38947941,209.992,2336.804,0
0.029330669,67.18650553,779.4926052,48.09139869,199.178,3338.324,0
0.030986337,77.7628722,817.6621384,42.88268952,192,2674.074,0
0.011040464,75.04882762,820.6112668,47.39790137,214.3,3782.99,0
,62.32788718,824.0584111,49.86940483,185.665,3785.286,1
0.024828975,81.06550598,765.8907022,41.76288445,210.496,2822.829,0
0.014691609,78.36090885,814.8253883,55.01510177,206.691,3762.481,0
0.025797281,81.30453806,843.1504978,47.12482922,191.748,3642.492,0
0.026031082,56.35770424,842.2607718,55.17306765,181.161,3663.755,0
0.017191088,58.26511354,832.0589214,59.47005537,202.068,3145.543,0
0.028934851,78.45683874,829.455579,52.75739536,185.697,2899.657,0
0.019051448,68.60199429,846.3459303,56.15495778,194.522,3540.728,0
0.019368161,65.86222992,786.1796255,38.9747805,222.861,2418.578,0
0.02646192,62.1186066,,52.42764067,190.975,3335.872,0
0.022634004,69.19015238,802.3085525,49.92931691,204.06,2229.574,0
0.023043932,61.9207981,799.6977161,40.61832196,213.245,2410.591,0
0.02993265,72.47634855,,36.57070758,211.895,2606.464,0
0.016677136,75.996672,782.5432277,37.69172615,220.104,1835.133,0
0.030429837,63.11735373,773.402754,44.39657295,201.049,3228.16,0
0.02325359,79.5744803,819.4112162,44.66006397,206.905,2418.853,0
0.018102827,78.44270432,812.196772,50.76907979,209.253,3075.192,0
,75.81820111,819.5511461,44.41932109,215.094,2582.393,0
0.021550386,57.23788889,797.973795,42.69442851,217.082,2677.89,0
0.027322776,80.32649479,814.4901819,47.70297896,200.286,2699.826,0
0.036156498,,787.590111,56.12275338,190.6,3068.467,0
0.040817333,67.84762526,825.9116144,58.43742208,163.985,4654.749,1
0.009788497,87.75709849,777.3538356,51.25482423,208.749,3155.715,0
0.027893541,76.1550408,792.857733,35.67935842,211.018,1818.893,0
0.021265789,68.65103623,778.9341238,54.33335321,201.202,3013.996,0
0.027432792,,810.5779584,48.39608666,201.238,3180.64,0
0.034167176,77.91228158,814.1461596,37.42653593,203.94,2146.24,0
0.021303337,54.83167067,799.9850356,35.3660267,213.267,2893.535,0
0.023316855,70.08655894,773.5005876,53.26041488,202.475,3631.395,0
0.027204884,64.06732318,761.3462739,49.52591942,203.176,3271.494,0
0.021824686,73.64991981,816.0261298,48.07749505,207.138,3121.928,0
0.02683341,66.68594207,796.5847714,49.77481895,202.647,2526.543,0
0.043150052,71.17875884,,54.83368278,172.808,3838.129,1
0.016400986,72.24704936,795.5161078,48.36782357,207.117,2953.212,0
0.019600125,61.62036,830.1112793,31.24673933,209.229,2290.152,0
0.023195612,51.47267309,835.0874972,56.7616377,188.42,4507.782,1
0.025490404,73.37892681,771.0801365,58.42198598,200.521,3410.554,0
0.015790154,62.55788789,820.6848039,50.23734247,209.343,2776.539,0
0.026081632,81.34278215,760.9560278,51.10443504,196.35,3253.102,0
0.026182264,61.35895158,851.1988124,41.9508645,184.183,3981.292,1
0.010712539,84.52931594,799.960951,44.98236469,223.911,2931.704,0
0.03135875,69.72576847,787.4755307,58.47845503,193.505,3476.544,1
0.020506388,71.07877418,,52.15277246,204.254,3391.911,0
0.028527243,81.97513407,795.6533535,44.29704891,208.832,2650.111,0
0.011751073,80.3827064,803.7165753,37.5893864,229.484,2564.264,0
0.026356414,77.75864529,802.7098566,42.21426244,206.543,2889.804,0
0.027334285,75.32525893,804.8546828,41.78789968,202.11,3087.783,0
,75.82710909,776.0993151,57.25662898,209.289,3426.288,0
0.023481709,74.61007514,809.4579097,57.15245221,203.37,2662.553,0
,65.98648841,816.6529158,56.66637084,195.847,3123.928,0
0.024367234,58.93217401,813.9451649,48.23843412,201.853,3268.221,0
0.017638569,65.38147647,805.8140025,50.29662996,213.092,2946.799,0
0.012894922,74.31263933,839.8722536,61.76813513,195.316,4026.171,1
0.025942124,84.45597728,773.1577605,35.76126128,213.152,1643.082,0
0.02548694,70.61911293,,44.29039061,206.259,2612.862,0
0.02846383,85.66544931,825.0895328,51.55434483,192.161,4235.78,0
0.018359907,62.313321,836.4014745,55.04720558,205.077,4392.782,0
0.027741392,56.02027661,845.4131645,29.88392621,201.126,4189.548,0
0.017666936,85.73332927,756.1317829,37.8250786,209.64,3092.967,0
0.026694581,80.49049334,794.5501442,58.27714939,192.203,3202.959,0
0.015160629,76.45488165,793.3010793,35.50662482,229.481,2034.18,0
0.024684248,77.78158879,789.7460615,36.06781634,205.258,2277.005,0
0.022671633,76.28642243,799.2928657,43.98237818,214.964,2814.582,0
0.018748132,67.72113953,781.1764964,35.01094601,219.81,2299.98,0
0.012310125,78.05372052,764.9097,,215.464,2574.995,0
0.034384192,56.59832837,812.6994548,51.90012842,185.65,2868.199,0
0.024110199,67.6174767,816.8876259,33.68432096,216.42,2558.07,0
0.016464503,73.74570039,818.7383919,52.54961688,205.166,3548.525,0
0.025109839,85.85360349,773.067157,61.67531322,190.768,4068.742,0
0.01135527,63.81954331,792.0062115,50.26245766,216.13,3082.582,0
0.023274906,59.36937158,826.0982197,41.68703335,214.728,1879.554,0
0.018777011,87.84468253,793.9366258,48.00803246,200.107,2986.055,0
0.017573875,75.55945621,740,43.12759209,193.273,3628.59,0
0.02500071,78.72870868,788.9876643,47.29974482,208.841,3066.427,0
0.026603871,70.14200766,784.4029297,54.99842668,194.431,3341.811,0
0.025434761,84.21300219,793.3969815,36.96945683,209.662,2329.945,0
0.019003691,77.90613618,826.4864652,39.24066556,219.268,2969.369,0
0.025846165,87.44259681,767.88916,69.32513541,185.585,4278.225,0
0.036707252,83.02206845,781.320478,45.06801771,185.381,3803.807,0
0.028176712,83.57773991,794.4091713,,196.582,3406.804,0
0.044096039,55.14138739,796.8377228,52.64323963,180.659,3681.503,1
0.025807674,77.92407915,803.6863536,58.62733036,200.55,2639.608,0
0.035226637,61.31941521,828.6101356,44.92712026,182.146,5014.345,1
0.014293944,64.78364307,809.283087,28,230,1659.587,0
0.017353232,82.48873376,772.3914739,52.53172726,206.122,3260.845,0
0.016692495,71.28933095,822.6884791,48.53174783,205.843,3349.103,0
0.023692445,76.95253998,838.2798351,64.18362443,182.39,4405.543,0
0.02980199,78.08573281,789.162374,53.70469453,189.908,3184.254,0
0.029691464,65.83690545,792.9244894,49.5131053,197.061,3481.164,0
0.023659613,70.87740304,819.2393634,44.29303106,206.745,2616.069,0
,,802.8989426,39.66637044,216.334,2392.729,0
0.01584742,71.13564967,797.2999069,44.06226618,210.341,2805.81,0
0.028083421,72.21594944,742.2466343,46.23902274,176.906,4429.484,1
0.025868725,72.34566314,821.3490921,43.80614344,212.36,1540.145,0
0.03739149,72.11620983,768.531142,66.02029583,174.736,4537.669,1
0.024672464,63.72827664,796.6642555,58.22811043,195.579,3123.458,0
0.019968319,79.48561238,775.8804538,48.1805708,204.769,2730.476,0
0.022051938,,809.3767018,51.62276559,204.156,3341.399,0
,59.36340016,849.8993206,48.332577,199.348,3451.826,0
0.015551442,82.90636882,818.5212956,51.32552996,204.587,3615.595,0
0.018628317,72.91052704,811.3641096,61.40004448,195.033,3574.324,0
0.036940233,75.48135572,807.1647616,53.00233096,186.828,2828.715,0
0.032065162,77.95834859,841.3494692,57.94147869,170.809,3788.908,1
0.023273811,89.3918204,783.8006694,47.4663409,202.452,2909.762,0
0.025597765,80.46952055,777.0798813,46.77427875,193.666,3131.655,0
0.021597402,74.39683345,801.8739943,46.88883663,209.011,2620.71,0
0.021803849,62.25864463,834.0548069,43.77835099,196.643,3551.418,0
0.030002592,68.64261641,784.7646338,53.24065337,191.299,3324.674,0
0.024133759,73.74821112,813.3447492,,195.461,3842.496,0
0.027821599,71.91306618,779.6726235,52.77344068,203.656,3363.457,0
0.026262142,79.24787127,756.8324346,57.87751354,182.496,4142.048,1
0.00914791,85.65647427,755.2578226,45.61187112,212.916,3518.771,0
0.028384172,66.9881456,788.7922716,46.58519995,207.055,3023.877,0
0.023296624,81.5281148,785.4113569,48.15743231,211.586,2982.978,0
0.026882533,85.06777213,803.7605873,49.41781333,196.899,2678.751,0
0.019276525,67.59248668,795.6384401,62.45403349,203.231,3147.718,0
0.030037596,71.72251883,850.5020089,58.61161737,171.492,4543.005,1
0.017734316,86.88970581,798.4254196,55.48350385,211.757,2978.62,0
,86.09279381,828.9827062,57.22278749,192.824,3457.125,0
0.023774671,86.26358193,807.7968963,57.09581079,194.867,3477.369,0
0.027652868,59.29947214,787.9514958,41.37593829,207.239,2284.472,0
0.032196927,,765.1407931,38.8529103,197.824,3645.345,0
0.02603079,,787.8872636,53.02709915,198.672,3937.51,0
0.023054207,94.32754843,792.8634532,46.56578212,200.309,3035.553,0
0.032523153,75.11348696,759.3878779,60.58495042,173.436,4077.959,1
0.033422559,69.20485691,814.0030851,35.810667,211.808,2100.849,0
0.023773207,55.69411318,775.3778725,46.85372343,204.006,3528.939,0
0.011687062,75.99850873,781.7514782,57.64731706,207.535,3342.406,0
0.021491068,67.96724018,827.0204371,45.32421013,206.972,3255.781,0
0.027575658,67.79216658,841.8615129,39.43223475,198.17,2624.504,0
0.020226686,74.85005886,828.4444552,47.99858207,207.025,3878.308,0
0.022272595,67.85161459,791.0438082,61.6868067,199.754,3652.265,0
0.026021793,63.29187967,785.6463707,60.50793483,190.464,3716.899,0
0.037452626,72.26651947,799.7219016,53.9152364,186.03,3283.495,0
0.026630747,71.03208672,769.3821383,63.31329266,186.671,3709.556,0
0.019102791,78.14205516,799.8775647,51.30136122,199.337,4205.096,0
0.030665067,65.59108938,798.5540294,52.25491071,199.891,2967.187,0
0.030157632,66.67953291,791.498548,52.96020788,195.439,3580.12,0
0.02376453,63.74133954,808.8367741,43.58985652,212.419,2753.347,0
0.029923682,81.49054898,792.4716468,49.13842259,197.87,3264.363,0
0.018093004,75.58462154,783.7246523,45.60192507,210.016,2915.621,0
0.023149295,69.609851,780.5094931,,200.334,2864.881,0
0.024014866,67.44689797,793.7300523,,204.931,2780.296,0
0.026299133,77.04874667,792.4263727,58.16152112,201.801,3700.293,0
0.032663216,76.0609353,750.0153771,54.3120924,179.38,4507.951,1
0.015850682,77.22476517,794.3338363,51.04577146,208.895,3143.004,0
0.017626367,72.78463585,789.6795455,46.77487758,221.639,1874.193,0
0.015185166,58.69287243,807.6512032,58.73910854,195.712,3851.069,0
0.013055993,87.76356237,740,46.83604831,190.905,3976.201,0
0.024090299,73.68330193,792.6705663,52.16849844,211.737,2715.135,0
0.020696409,68.40743326,828.1230219,46.31702877,204.871,2446.068,0
0.028627384,85.66219457,740,44.20493935,186.418,3422.614,0
0.023359028,76.70447176,796.5251444,38.3675552,220.703,1455.053,0
0.018310095,71.74103,814.8823802,57.00227572,201.294,3160.946,0
0.024477214,81.66370788,775.4281676,62.06034123,196.513,3696.18,0
0.023117333,78.54868625,783.868862,57.55958217,200.92,3442.5,0
0.023713931,82.3055908,798.8509192,49.21174706,201.425,2743.124,0
0.021244693,,796.8388422,37.75367102,222.097,2207.292,0
0.025610615,62.78220784,786.6865819,54.01204443,201.797,2899.633,0
0.025610538,64.98776753,789.8340234,50.82891178,202.429,3024.134,0
0.03723644,61.58708064,794.7213766,30.43810989,197.486,2230.709,0
0.021543712,64.17156102,766.6130919,46.80246443,198.809,3017.988,0
0.02854041,66.35411465,828.6078617,59.6279298,190.342,4074.093,0
0.027844821,67.10892905,790.1741081,45.46758661,199.181,3431.376,0
0.025496734,75.91974368,788.3502849,42.08380499,209.587,1782.991,0
0.021874934,63.23309914,830.9717482,48.95483791,203.65,3071.653,0
,68.12339024,800.7731699,54.32401049,208.405,2599.196,0
0.021312134,68.21882499,815.168618,62.41653857,196.021,4167.969,0
0.032342395,73.36589811,791.0011462,67.54170531,185.105,4471.088,1
0.028347726,61.92166186,782.9818019,52.93882519,195.373,3718.982,0
0.017022242,72.23142651,769.9645664,49.21272045,198.607,3377.459,0
0.012682864,67.82325684,810.0232658,56.20545313,215.074,2908.56,0
0.021651065,69.77731392,,47.50364148,210.892,2577.877,0
0.017657086,59.8312737,816.8549814,49.73687558,215.955,2234.005,0
0.0339497,72.59450744,788.3706013,50.7811927,198.433,2550.534,0
0.012725879,77.16203199,792.1878469,44.97545033,213.135,2976.874,0
,62.21566295,801.0447788,47.15813973,203.1,3313.5,0
0.031529205,91.2381891,802.1722129,59.18394429,177.535,3617.595,0
0.022704721,72.20406551,770.1932616,52.03492215,200.372,3085.319,0
0.015790233,64.03703574,786.8271517,47.53774545,216.767,2644.782,0
0.028902611,70.42570248,784.2178194,,197.825,2818.384,0
0.019773884,69.78793105,792.3966443,49.71020476,209.278,3007.647,0
0.024534335,77.97943602,807.7703587,69.37748758,181.441,4552.6,0
0.019177839,59.89814846,832.3734421,52.106317,199.2,3582.176,0
0.015978612,80.09666355,772.9815102,60.15730519,202.176,3312.465,0
0.026172759,72.97401644,763.9780447,39.30398679,206.738,2732.911,0
0.029398907,73.69811277,809.8713422,45.81512078,203.663,2460.326,0
0.023323652,74.44666295,806.2917389,48.35351554,205.832,2041.622,0
0.039350437,63.02941131,793.4328705,53.43465542,182.832,3399.428,0
0.016667999,74.74683771,830.0325271,58.58049394,196.11,4011.356,0
0.017443139,50.22936705,844.1579723,49.82350924,189.559,5293.045,1
0.02419823,66.32029961,809.0070092,28.58339055,220.176,2292.184,0
0.026213532,73.6570276,854.5291063,45.43413196,187.062,4155.454,0
0.014174702,69.62109825,776.1334392,56.69324476,207.477,2648.681,0
0.015859331,80.80847183,820.6031229,40.1283996,218.156,2526.466,0
0.02805831,65.90068716,782.7907253,56.15959319,196.818,4105.705,0
0.024956376,79.24515373,814.250506,51.39716659,196.119,3238.733,0
0.03557197,61.55817543,812.7710343,45.10320288,187.092,2579.573,0
0.025288091,72.20683553,821.2992882,45.933105,204.175,3494.156,0
0.020831029,86.64467529,805.733906,50.29384787,204.608,2669.754,0
,67.61193383,799.2823486,,203.471,2992.582,0
0.027233226,76.52062737,814.8091153,52.09830289,201.711,3852.401,0
0.026231483,71.0433213,842.4935631,47.74064877,193.48,4468.25,0
0.029897408,81.53236228,758.4540697,47.03388891,191.215,3756.743,0
,82.39803234,801.4615475,40.35503667,214.442,3300.786,0
0.023308026,76.2938662,800.1410168,,210.279,2250.403,0
0.027026517,72.83899938,805.9035443,55.35830949,203.073,3339.245,0
0.019867687,75.07255874,775.8159973,55.4432108,202.11,3313.564,0
0.022457279,87.80985713,781.3287065,41.40069948,215.96,2247.872,0
0.023330849,74.40758425,846.6016328,52.01813316,189.891,3527.878,0
0.025973056,76.45529069,815.8655352,45.75320024,203.492,1848.928,0
0.036142128,78.4294294,752.1807638,58.35566299,178.472,3841.475,1
0.027000477,78.34097052,784.770431,63.26596232,189.706,3725.357,0
0.023737332,66.9390563,833.9330339,36.27760332,222.013,3638.291,0
0.017957727,81.3668868,795.8340888,,205.045,3136.702,0
0.017748337,83.80697205,774.7108775,45.14990361,209.749,2812.201,0
0.025393802,72.16153602,812.5126214,44.12959343,210.98,2584.597,0
0.024483936,73.21217617,828.0901066,60.06479199,192.07,3920.745,0
0.021587552,84.56168593,817.2614038,56.06786494,196.238,3118.853,0
0.039853501,57.28562021,794.2945834,50.81403101,193.447,3094.319,0
0.020580125,65.03564273,801.2799748,54.07476773,201.158,3439.789,0
0.028206942,73.39255604,810.563605,46.64799592,201.799,3201.661,0
0.027999046,78.80279819,826.7544085,47.7162785,197.112,3395.088,0
0.018801564,72.9199857,774.1134821,37.79615883,213.093,2110.142,0
0.014736849,73.06929816,800.6736216,66.27041967,197.388,3950.125,0
0.016518451,78.14813688,795.5413286,43.15410058,215.403,2486.835,0
0.014484759,66.81784735,807.749266,40.84250812,228.616,2028.811,0
0.033751882,71.72182221,806.7997427,45.61582139,199.87,3478.095,0
0.022688552,79.64133851,821.8882891,43.86424225,214.899,2323.165,0
0.007014518,78.47636238,780.8549624,58.45269376,207.269,2862.578,0
0.026769847,49.8238729,841.4091422,52.42086885,186.423,3741.458,0
0.017069648,73.96213976,809.5566692,48.16972181,213.941,2209.014,0
0.027717569,68.11582231,824.6792123,54.1590678,201.311,2892.47,0
0.018114968,62.93033685,815.9308739,55.69889372,206.806,2946.972,0
0.025899381,77.50065411,796.2470492,41.36371584,211.982,2832.447,0
0.02831977,78.17322594,797.6570168,49.06103375,204.965,2999.551,0
0.022188971,73.09047544,770.1089816,46.61131009,210.424,3423.672,0
0.046840224,82.89064516,830.3840004,60.611706,153.916,4260.418,1
0.021718717,58.18472073,793.7431239,45.44475006,209.604,2531.811,0
0.017708714,62.19666236,818.572081,47.52023783,213.643,3015.89,0
0.026791716,73.56574369,801.3594107,42.98458441,207.844,2073.958,0
0.023568814,59.96431539,825.3502559,51.15896137,206.655,3118.366,0
0.017197177,84.79161804,802.9045252,48.52317449,214.975,3508.366,0
0.027091998,72.1276404,809.3636471,47.16840205,201.788,2958.54,0
0.027639587,61.76954512,820.2303002,53.61202816,193.429,3758.169,0
0.01459232,45,825.0747608,41.67617893,208.608,2812.842,0
0.029664959,75.6032231,804.5331082,42.92976569,212.345,2265.349,0
0.023335349,83.78853,761.9761137,55.92717196,194.851,3949.899,0
0.025456332,94.36650069,740,47.80640038,177.805,3683.439,0
0.017313475,74.76348669,783.0727402,44.99582694,212.661,2506.428,0
0.017766034,72.05459405,803.2596181,51.92619915,206.407,2921.428,0
0.035019767,80.10844984,747.4834324,54.13835389,165.432,5424.615,1
0.014115811,83.52058503,778.1558063,67.07777656,197.882,3158.44,0
0.025116131,85.18635092,791.3922135,59.92709183,191.463,3740.876,0
0.021709409,65.56347964,797.9073556,60.10818594,193.905,4031.526,0
0.030916837,67.13604328,784.0088181,54.19062409,194.248,3250.228,0
0.027781584,75.5712984,829.8477609,49.04628416,191.251,3321.368,0
0.02651437,69.85911231,833.495691,47.42021718,187.982,3816.035,0
0.027836451,63.14011768,803.2876896,56.02510588,201.855,2384.132,0
0.024152323,76.59355168,790.7825815,54.97518839,196.282,3043.895,0
0.0257033,76.22839917,796.7636262,45.54921215,203.211,2683.879,0
0.020422069,60.95913389,794.9233511,59.4843467,207.054,3188.35,0
0.028523122,76.04910258,813.1486303,62.69029812,191.167,3348.487,0
0.021815316,71.91298575,782.1070439,51.01272286,199.375,3452.938,0
0.017582038,69.30430865,849.9074246,54.44245977,189.116,3956.414,0
0.024174755,58.56578315,795.5699879,35.81656676,218.553,1851.729,0
0.02984705,72.43796867,777.3513634,52.39013828,188.954,3068.115,0
0.026463561,67.5261804,794.3099803,52.58268348,201.944,2867.447,0
0.029672812,63.63624203,860,53.72741191,162.668,4663.843,1
,73.00784994,817.6949893,60.69015486,179.785,4386.621,0
0.014686464,72.55185781,762.726473,51.35573328,204.282,2896.558,0
0.036127459,76.48489166,780.4212207,43.02003696,198.198,2273.28,0
0.031826283,75.23535026,775.0781383,55.71054128,192.627,2899.267,0
0.022482291,67.67557925,804.4118336,59.20515361,204.857,2385.427,0
0.036000337,80.96678099,803.0843154,45.48027562,201.568,2643.812,0
0.03626191,68.39972344,791.0661791,62.91286699,175.424,3887.813,1
0.022227745,62.17794662,829.0143039,51.36462617,205.235,2851.591,0
0.027982152,65.26298771,814.3599005,35.0697388,215.865,1582.355,0
0.028217234,73.67409792,752.1577884,54.08676011,178.818,4734.276,1
0.022881901,82.39693417,832.1878005,51.93704023,201.056,3715.418,0
0.020978116,78.93557818,785.0213478,42.91357942,206.018,2836.027,0
0.023157623,52.01365961,816.8823395,47.86416255,206.427,2622.858,0
0.021837151,72.26188357,812.9509019,49.28252587,201.955,3121.807,0
0.017524647,86.18103254,785.1216283,51.67125409,205.906,2377.978,0
0.012332114,75.13837659,753.1724781,49.35149846,200.631,3674.267,0
0.029827865,72.06144482,771.2467271,51.68927358,199.395,3144.243,0
0.00940889,72.77458387,801.2605679,57.41411928,205.36,2808.543,0
0.019147245,86.91942536,757.3494799,57.22188786,191.174,4038.61,0
0.02666827,78.4654456,816.7727355,42.20340023,207.806,2871.003,0
0.026535774,79.82311037,804.6553179,47.89707828,206.033,2226.061,0
0.030745612,65.04904227,812.6270382,57.99234758,191.917,3111.935,0
0.028055663,79.368785,816.4109206,36.64563535,209.114,2794.807,0
0.026235373,75.67170782,817.0872666,54.9391022,199.991,3716.746,0
0.029627394,72.97964963,807.5589567,53.96560854,185.86,3593.218,0
0.030065878,60.52832275,834.3046699,58.46178624,190.719,3023.055,0
0.020580647,67.57608795,791.0988543,46.89750762,209.303,3037.863,0
0.014611521,,826.3394769,55.44291937,213.193,2506.991,0
0.018834932,76.94753509,800.095585,40.26786679,209.157,2724.143,0
0.015387971,75.07426207,782.5674794,,208.888,3307.058,0
0.036801261,65.95875737,811.5939355,64.05186831,177.101,4257.023,0
0.019871579,75.36517114,773.2630722,45.00233681,213.784,3424.205,0
0.024356028,76.06809331,754.2398187,43.61460699,194.693,3524.836,0
0.02462184,,809.10431,47.72851,207.46,2915.011,0
0.024309974,63.3189484,794.6740272,,210.645,2407.916,0
0.024862218,59.9019924,796.688747,46.05300011,205.36,2491.589,0
0.017904699,88.42033452,766.088363,51.67047032,211.146,3032.727,0
0.02371618,79.06744042,762.8117472,58.43679685,186.394,4017.794,0
0.014390319,67.46938628,803.6920057,48.62779519,208.724,3378.319,0
0.024556129,68.53327928,805.2942337,32.66107004,222.467,2731.917,0
0.018266343,82.81040721,788.8578052,52.45250533,203.951,3855.708,0
0.019125002,57.79425002,839.8835845,43.12032528,204.981,3276.75,0
0.019173434,68.6670617,839.7010589,53.52705711,200.862,3441.239,0
0.019365469,71.62678397,821.3607618,57.09268449,202.809,3311.945,0
0.023599271,65.98270213,776.8317909,47.816268,197.751,3152.257,0
0.018921352,74.93709745,803.1819363,50.75259774,213.45,3269.944,0
0.021627772,54.12756788,830.2591034,37.2513884,206.715,2653.951,0
0.021313833,,801.1336688,55.619511,201.535,3252.547,0
0.015312905,96.88382458,783.3925446,49.3100974,219.301,3151.167,0
0.028131628,64.48855615,792.5150763,49.86717598,203.731,2604.725,0
0.028661161,70.34772927,823.9181477,67.96942264,183.23,3852.436,1
0.016152302,63.5733163,850.903471,50.7759655,197.3,4288.283,0
0.02378743,70.6641302,834.8777193,61.13741633,194.852,4210.506,0
0.035000807,71.86525101,803.8632023,55.69543414,185.597,2972.648,0
0.015256857,82.82409347,833.0142529,41.47007315,218.871,2594.952,0
0.017314765,60.45532029,803.1807906,52.27036169,205.019,3553.769,0
0.031475331,90.36832427,779.9600811,51.3414004,192.814,3802.89,1
0.02543055,75.30154277,832.6440836,42.75903046,196.41,2919.147,0
0.012486729,74.51046882,798.1687848,56.81267083,212.155,2878.057,0
0.020288056,48.85311068,837.8210815,47.10392913,196.938,4231.22,0
0.028379069,58.04042157,806.6295608,60.47898098,185.755,4335.217,0
0.033467923,64.24236287,855.4111924,38.78451162,183.281,3177.066,0
0.032890761,72.05346085,812.3615205,40.45541603,201.235,2364.649,0
0.014496074,73.92898893,790.0015847,43.42776162,206.546,2110.816,0
0.02716297,68.47765704,827.3266949,51.63122108,190.663,3983.98,0
0.032936212,59.48094141,810.0385918,61.53231206,188.068,2929.946,0
0.005520613,76.11294138,784.2912707,49.07576362,221.462,2592.545,0
0.019428093,72.85372898,818.5431187,54.91570066,203.437,3391.468,0
0.023319943,81.37658355,830.963933,54.0147614,195.694,4056.39,0
0.012354412,68.68373945,809.3999764,66.11393434,207.564,2955.012,0
0.033939729,70.4364555,832.9361913,59.27762415,180.616,3571.228,0
0.019711606,64.95074784,835.2930219,39.96984093,202.725,3471.227,0
0.02122246,53.16682142,825.6258095,49.1072081,203.072,3182.706,0
0.04126704,70.4151484,802.4684297,55.55517579,178.862,3702.151,1
0.023681984,82.22520347,785.9755268,49.90782708,199.193,2951.989,0
0.025992649,71.43722559,787.1480345,45.99812928,207.103,2284.932,0
0.010649628,55.82171785,816.5951641,52.35202287,210.762,2418.183,0
0.018319084,75.82521582,823.7171458,49.61651971,207.615,2378.313,0
