metal_impurity,humidity,capacity,residual_li,quality_defect
0.020655882,48.43897245,203.239,3416.92,0
0.031670115,41.36164876,191.374,3294.729,1
0.030048427,45.63981856,188.973,3789.165,0
0.031212106,63.86342207,183.976,4044.662,0
0.023977763,36.81333887,210.363,2447.644,0
0.021901753,57.10759658,201.847,3595.271,0
0.014365005,49.0900541,208.508,2589.835,0
0.019922845,42.08277883,210.848,2660.314,0
0.025993591,53.80290067,206.919,2292.531,0
0.009138398,58.10175855,198.534,3852.255,0
0.029978811,49.47442089,199.056,3382.664,0
0.031713396,59.57851787,178.376,4949.612,1
0.026581528,50.22958487,209.741,3380.392,0
0.026340987,52.23765927,192.72,3419.647,0
0.01780546,50.77243797,207.089,2812.123,0
0.021847486,48.6790428,210.396,3224.245,0
0.025443136,45.31710156,202.68,1783.753,0
0.016638635,43.88601485,214.176,2885.315,0
0.025703528,48.08976974,199.27,3015.846,0
0.025334421,49.88455795,188.818,4771.391,0
0.027948668,51.35586061,198.465,3779.746,0
0.024387087,40.0683843,205.042,2532.598,0
0.011732744,41.05455124,220.57,2747.23,0
0.032123698,56.78281485,189.877,3383.426,0
0.019352189,52.86644351,195.752,3168.89,0
0.016864009,58.65426934,210.984,3303.725,0
0.037647272,65.8470912,186.614,3739.416,1
0.022950053,30.94328462,219.277,2645.645,0
0.028489052,62.98443391,162.061,5178.811,1
0.019991507,50.58796119,205.649,3112.397,0
0.01511833,45.32367094,205.368,3138.168,0
0.028445618,45.3446271,200.934,2721.989,0
0.020647879,38.61279916,204.868,3298.709,0
0.031208207,47.71675409,194.512,3730.753,0
0.014987729,51.85954475,201.464,3292.082,0
0.015808166,51.80932253,216.766,2580.374,0
0.019887724,48.62158916,211.373,2165.95,0
0.029235519,61.28895756,203.062,2400.505,0
0.018905133,53.28178019,206.284,2726.45,0
0.034404492,59.52633459,189.956,3078.549,0
0.024201506,54.04744902,185.895,3915.954,1
0.025671716,49.93779577,207.611,2624.666,0
0.022266963,47.82767649,201.223,2941.708,0
0.026233351,47.10104772,204.323,3491.95,0
0.030051499,52.1787578,191.215,2736.234,0
0.043591773,70.46809466,166.95,4528.117,1
0.023176216,70.79222516,195.08,3345.516,0
0.010792592,32.96464875,219.255,1974.093,0
0.021640303,54.60701309,212.107,2466.762,0
0.010791725,46.87086553,222.213,2521.121,0
0.018221238,60.07470781,209.458,3535.166,0
0.019720482,65.65702493,198.262,3156.394,0
0.033040469,38.62511058,205.79,2335.066,0
0.02296456,43.4527961,211.003,2713.325,0
0.015937478,42.05527201,219.414,2191.083,0
0.024057248,45.40184625,196.999,4711.6,0
0.025660194,56.88922318,192.82,3244.167,0
0.028905666,42.07455718,207.78,3180.786,0
0.025262533,45.34127417,200.275,2442.717,0
0.039997103,44.56422057,191.642,2859.46,0
0.02918517,40.1744286,206.455,2526.346,0
0.007400301,48.60127597,214.172,3096.319,0
0.023598981,41.10996597,208.216,3142.213,0
,53.42088186,186.658,4208.133,0
0.020137955,54.09138054,203.761,3485.499,0
0.033569308,43.90811337,199.321,3134.133,0
0.021471203,48.53450386,188.372,4144.478,0
0.02749357,39.60506657,210.817,2034.406,0
0.035882884,59.7247008,185.523,3147.775,0
0.018054056,54.48345875,210.649,2750.109,0
0.027474095,50.58076038,200.238,2716.828,0
0.02676536,46.7545115,192.917,3126.549,0
0.01878744,44.35371531,211.506,2202.827,0
0.032312224,40.75259165,201.405,2970.458,0
0.02034813,45.4945827,201.83,3594.527,0
0.028464125,41.63539566,203.143,2889.521,0
0.033553197,53.79629348,191.698,2663.972,0
0.016254056,55.7404673,213.827,3032.895,0
0.03297124,46.30518895,194.977,3511.907,0
0.025571057,55.02567517,197.16,2451.509,0
0.031265131,51.08731522,190.38,2852.808,0
0.018127489,52.18044732,204.468,3211.541,0
0.024896789,60.13539253,195.114,3935.954,0
0.025452114,40.15177331,215.745,2240.595,0
0.008838093,52.11620192,213.51,3989.163,0
,49.98876314,203.758,2833.175,0
0.019724431,36.09494844,222.996,2784.847,0
,52.50473548,204.921,3093.814,0
,46.61098001,209.141,2782.072,0
0.022488374,46.52968164,206.428,2502.087,0
0.019317066,59.69383274,205.988,3598.961,0
0.035870463,,199.989,3019.616,0
0.023652055,55.96932187,199.663,3311.418,0
0.035327984,47.24789087,182.265,3794.054,0
0.016989441,54.13093952,200.254,3772.465,0
0.031238774,38.14696903,206.966,2297.345,0
0.037509435,43.61066477,195.385,2613.895,0
0.025723398,42.84218515,204.412,2450.125,0
0.036888212,50.76358149,199.782,2656.267,0
0.018995531,45.76987394,210.9,2715.178,0
0.021434043,56.73626361,199.975,4001.356,0
0.025509191,67.33477964,181.603,3253.242,0
0.029439746,51.47764396,193.778,3460.284,0
0.029192971,59.80457218,185.564,4760.948,1
0.013538367,40.05659181,224.897,2291.292,0
0.011938986,72,203.447,3730.563,0
0.030008895,37.58122524,210.805,2360.852,0
0.023974923,50.05104526,196.992,3413.787,0
0.021255879,49.02950432,210.354,3524.822,0
,55.75045445,205.36,3250.646,0
0.035944888,43.8197953,186.72,4017.791,1
0.024108174,48.61485625,211.429,3434.812,0
0.018482945,60.49497774,197.073,3871.46,0
0.026541589,46.92795773,214.878,2398.847,0
0.025809204,32.57265021,217.996,2005.876,0
0.028528088,41.27385318,184.861,3580.874,0
0.018201029,49.21955631,206.302,2782.941,0
0.039591431,36.63431882,192.991,2255.901,0
0.033876648,55.70567651,171.542,4003.694,1
0.021162345,53.25832144,203.264,3005.578,0
0.021614191,57.18505482,204.815,3121.112,0
0.02165838,44.04747959,207.859,3399.619,0
0.023770153,66.1667337,185.797,3817.678,1
0.03300615,44.85045355,194.603,3324.841,0
0.029727064,52.76191664,190.259,3704.186,0
0.024885311,37.19333369,209.908,3156.531,0
0.020378258,43.63151615,213.13,3084.508,0
0.026912826,39.24080243,217.427,2374.448,0
0.028767777,56.44814182,182.718,3824.528,0
0.025909304,46.8906729,205.849,2725.972,0
0.029567977,62.80973523,173.278,4950.678,1
0.020752244,32.53747724,225.209,2187.47,0
0.013342875,30.69590298,210.89,2895.038,0
0.028345538,38.88609365,199.287,3021.025,0
0.021885831,54.82400157,195.181,3571.531,0
0.021486239,41.56311239,209.686,2901.518,0
0.030767611,53.33779564,189.822,3481.723,0
0.031061662,46.59369891,203.111,2425.709,0
0.019119738,58.28699404,194.015,3391.346,0
0.028594673,35.90577102,186.289,3239.274,0
0.042802786,53.2381321,187.857,2943.234,0
0.029329725,49.64475161,195.992,3248.244,0
0.03378814,45.83119061,198.836,2925.975,0
0.033335845,53.42956659,192.412,3216.675,0
0.02932827,46.53451717,214.498,2302.256,0
0.013251211,51.66841684,214.563,3021.974,0
0.03308242,57.79227255,188.956,3596.848,0
0.015841958,54.23014109,210.137,3079.612,0
0.027101553,59.57811057,176.29,4255.499,0
0.025731031,51.41028654,198.177,2717.952,0
0.028506026,44.47448048,204.797,2829.846,0
0.023399953,29.10878279,221.837,1381.603,0
0.020522232,47.55948754,206.945,2745.355,0
0.018314073,41.58749604,217.619,3353.311,0
0.011685892,52.07967203,219.148,2203.279,0
0.022293444,63.16926999,179.594,4976.007,0
0.016789007,43.98032317,211.25,2491.94,0
0.036660974,52.07305675,188.505,3293.661,0
0.029491058,52.70463193,193.436,3143.356,0
0.009986581,51.89100256,208.841,2740.172,0
0.017086597,47.19667715,217.493,2292.899,0
0.024875621,55.28388179,207.959,2928.309,0
0.028818183,47.37946726,186.081,3120.653,0
0.016705312,43.04405153,212.738,2515.121,0
0.028787657,56.05498865,196.043,3206.406,0
0.026392283,50.3918289,197.316,2662.896,0
,58.78501974,202.876,4065.91,0
0.022829066,45.39587983,214.07,2855.148,0
0.026505436,55.29807901,202.555,3303.584,0
0.031052185,45.46084659,195.586,2632.231,0
0.027783036,48.41810216,191.47,3759.583,0
0.020585134,,195.741,4177.751,0
0.025382615,50.54107029,205.483,2891.151,0
0.015488491,51.92035973,203.452,2727.431,0
0.03237959,61.26664284,186.568,3888.417,0
0.0196416,49.55745147,198.935,3634.136,0
0.018270759,60.13393993,210.36,3344.84,0
0.022732163,33.71418005,213.809,2812.606,0
0.037507896,42.4317585,188.923,3047.231,0
0.021544909,65.00611222,188.334,4671.591,0
0.010215699,54.32885737,220.375,2838.386,0
0.022331147,48.17528766,192.664,3779.223,1
0.022119263,44.6477112,189.751,4161.342,0
0.0311785,42.44262936,195.973,2895.988,0
,49.77642389,199.12,3285.539,0
0.02578678,54.63356189,189.865,3779.058,0
0.028443405,52.69083271,196.779,2483.756,0
0.023669591,62.28424919,192.045,3290.367,0
0.02844054,49.66066496,202.886,3010.241,0
0.030701579,47.83585655,200.21,2654.129,0
0.016099083,44.93159332,217.127,2593.861,0
0.014783048,58.4773651,202.172,3090.161,0
0.027100584,63.1662405,199.895,3362.097,0
0.031905564,44.85685481,209.705,2392.106,0
0.020336633,53.96491068,196.102,3658.16,0
0.018452126,38.6959484,203.962,2685.441,0
0.01859142,49.67022038,202.385,3326.341,0
0.024238824,52.94699541,195.774,3318.617,0
0.029894871,55.41423822,181.118,4817.239,1
0.030041068,53.60125855,193.267,3870.345,0
0.016925883,54.97862005,185.576,4291.499,0
0.015771205,39.68538855,202.217,3231.735,0
0.031069474,,187.151,3894.891,1
0.026588813,64.63361838,182.59,3629.948,0
0.033630037,37.45250841,207.321,2790.473,0
0.016046498,47.71799654,214.617,3205.821,0
0.021527924,49.11958984,201.985,3303.59,0
0.016532226,42.95330402,215.707,2659.459,0
0.013160828,48.2223558,209.593,3467.65,0
0.02025276,47.84159104,210.114,2475.392,0
0.036803804,54.07788819,187.093,3303.572,0
0.012622481,47.42930116,215.838,2902.918,0
0.011614003,66.34669536,205.331,3778.405,0
0.030173895,55.35691808,182.607,4565.935,0
0.021190791,60.44763236,186.631,4403.586,0
0.035735103,41.31452457,200.724,2317.698,0
0.023139319,54.48120791,204.782,2978.998,0
0.013797648,53.00773286,211.848,2742.25,0
0.015252747,49.25479363,202.686,2883.908,0
0.032585748,36.49779706,211.426,2594.019,0
0.022592727,61.38070768,195.857,3714.162,1
0.024240478,50.01924708,198.365,3144.046,0
0.021430052,52.60198159,209.358,2738.954,0
0.026847695,44.19160633,184.316,4244.934,0
0.033985451,62.33264099,179.647,3411.654,1
0.015081819,43.3708726,215.152,3115.179,0
0.029373309,38.73290607,211.535,3322.677,0
0.013757776,59.48911228,208.274,3553.868,0
0.029262363,64.77255405,193.828,2662.597,0
0.01956703,53.37943023,203.866,2935.061,0
0.017287288,51.02036808,206.233,2950.199,0
0.029564656,55.75046057,183.441,2962.601,0
0.016900241,57.69776458,200.767,2779.22,0
0.021061209,45.4857803,208.976,2459.895,0
0.038628126,49.98093032,191.554,3287.527,0
0.023168063,46.28428179,183.601,3880.705,0
0.031674891,69.04567622,183.528,4804.662,0
0.024931172,45.7580079,201.953,2673.569,0
0.029798882,58.89958291,180.146,4085.629,0
0.029015603,56.93920356,190.341,3024.856,0
0.019605343,50.36086401,192.555,5133.145,0
0.024454337,61.73277211,187.501,3955.919,0
0.021426209,47.44858479,214.313,2019.126,0
,,192.588,3402.245,0
0.02693744,50.16558552,198.402,2808.952,0
0.018148009,,201.872,2691.989,0
0.013917608,67.57354205,200.794,3705.366,0
0.036465022,46.08928712,195.896,3549.926,0
0.027068739,54.72965996,201.161,2938.169,0
0.032079685,50.93183078,193.952,3435.494,0
0.022674919,55.61054063,205.377,3039.556,0
0.019126742,54.07383631,201.688,3887.177,0
0.018702243,42.65329802,224.492,2401.472,0
0.02360236,48.4004789,212.692,2322.939,0
0.034496351,60.00772094,183.283,3096.61,1
0.024010153,51.92824399,194.436,2517.474,0
0.02803621,58.59968947,179.738,3945.885,1
0.026478199,56.75676576,196.382,3246.763,0
0.017116797,48.45697632,207.565,3444.09,0
0.029721037,56.74737231,200.063,3525.834,0
0.028890982,43.77349381,198.717,2956.39,0
0.029951876,60.5700448,194.264,3654.191,0
,64.84330802,163.234,4973.273,1
0.005,48.41709037,210.398,3173.426,0
0.015654577,52.74653499,201.187,3938.536,0
0.028021572,48.80823221,204.93,2471.198,0
0.026014948,46.47088599,205.073,2770.75,0
0.01881312,50.89787745,205.286,2504.432,0
0.02566233,34.35339339,223.209,1547.674,0
0.030544421,48.83943665,202.439,3013.989,0
0.024490692,54.38832889,197.898,2841.265,0
0.020154938,56.19680092,202.98,3369.074,0
0.02536018,48.50329456,200.837,3050.523,0
0.02635193,46.00275042,214.448,2744.888,0
0.030644871,58.90430904,177.977,4520.751,1
0.027904132,48.58159611,191.611,3197.819,0
0.033722039,50.78197146,185.642,3823.263,0
0.01874816,,207.016,2513.076,0
0.024780855,46.39365348,207.478,2290.824,0
0.029962533,54.87749234,198.576,3035.469,0
0.033972318,57.23242294,185.578,3823.669,0
0.020860378,51.95480326,211.189,2823.549,0
0.029900786,50.26036025,177.037,3766.967,1
0.030311576,55.42912758,193.833,3973.865,0
0.017933963,41.69037636,219.812,2029.048,0
0.018216014,45.79837399,217.956,2847.3,0
0.018711146,56.05006359,212.045,3116.918,0
0.020709445,48.12061243,206.668,3975.879,0
0.021057384,42.68776515,214.178,2464.309,0
0.015987023,40.69601141,222.043,2228.522,0
0.033777239,50.16794835,195.269,3195.416,0
0.020095473,57.59499064,204.553,2477.749,0
0.018999738,62.12423687,196.942,3817.526,0
0.015683838,46.72209376,211.663,2535.394,0
0.007225552,60.13765988,213.949,2750.086,0
0.025276243,49.95804062,195.518,3801.437,0
0.01599141,48.46807575,215.201,3125.414,0
0.021881145,55.25891861,201.457,3441.463,0
0.028739862,62.93001389,183.686,4532.483,1
0.018217331,50.83688718,201.754,3162.336,0
0.020441278,,209.894,3284.723,0
0.032801405,49.54987317,200.564,2859.621,0
0.028532885,,205.658,2652.86,0
0.022960819,60.94902121,180.709,3898.938,1
0.023841357,,182.299,4000.696,0
0.021715784,49.06967612,206.753,2582.665,0
0.019592455,52.84628569,206.3,2388.536,0
0.022812263,53.48119352,189.631,3475.116,0
0.025104878,66.00982443,186.014,3860.805,0
0.017422874,51.51629814,212.119,2812.425,0
0.02595819,57.66856823,204.178,2940.777,0
0.026325224,52.72348257,201.866,3993.456,0
,44.35736406,202.872,2584.176,0
0.025313149,40.36237764,210.002,2989.691,0
0.031645842,54.82856259,193.45,3194.326,0
0.024093988,64.15319338,197.087,3331.872,0
0.02466053,49.06632585,203.161,2925.877,0
0.034143003,48.44288966,188.394,4387.87,0
0.025095264,45.87195549,196.576,3358.539,0
0.032350229,45.26957783,187.867,3007.76,0
0.016021604,42.28138302,216.783,2263.388,0
0.02997637,51.64652397,199.795,3199.117,0
0.034714609,41.56724162,197.249,3122.137,0
0.015169221,36.11671873,227.083,2397.318,0
0.024278981,60.0481659,204.187,3108.67,0
0.023711856,35.42961471,204.751,3103.946,0
0.02078329,41.48058655,215.202,2318.149,0
,52.73568922,197.65,4237.036,0
0.021256572,59.71213001,183.441,4417.963,1
0.014024851,51.65357359,210.768,3375.52,0
0.029013185,53.20435053,190.079,2727.491,0
0.024892821,49.64223796,201.857,3615.196,0
0.022963852,48.75986638,206.53,2387.11,0
0.022673195,41.52195157,214.19,2208.361,0
0.010299193,57.88990626,207.81,3041.759,0
0.024415044,64.98038223,195.465,4702.596,0
0.021574297,52.35871489,185.711,4660.675,1
0.022842143,48.85797416,209.946,2908.575,0
0.018755419,52.70461752,206.427,3274.746,0
0.026129091,38.37648426,200.287,2980.66,0
0.019748807,49.32945041,210.023,2783.874,0
0.027196788,48.32906587,193.363,4092.666,0
0.030420279,38.81405753,200.187,2099.237,0
0.029530827,56.55652845,197.268,1939.974,0
0.022657192,38.73849264,203.176,3532.145,0
0.026546183,55.1331063,205.289,2867.288,0
0.034445073,43.35953696,187.519,3775.825,0
0.022970573,36.80875021,210.903,2540.201,0
0.018424506,56.09204266,203.861,3244.713,0
0.011728748,55.69731889,207.477,3839.973,0
0.012481292,36.52710793,227.485,2831.692,0
0.016238238,55.76567784,207.638,3255.71,0
0.026982903,42.6616376,183.691,3770.294,0
0.018780085,51.03801289,202.44,2845.673,0
0.018708961,51.77324074,197.953,3309.833,0
0.012691629,57.1488068,201.48,3293.131,0
0.0241044,40.7207805,206.498,2845.185,0
0.027986373,49.27149101,205.263,2681.68,0
0.023227111,47.26397239,198.332,4101.785,0
0.028415602,40.83795095,208.735,1886.318,0
0.034089394,39.63381697,209.285,2241.881,0
0.031321451,44.41327761,200.346,2839.906,0
,49.13460783,194.838,3679.578,0
0.033876152,60.78462267,183.366,3819.207,0
0.025211727,52.16133644,202.082,3380.921,0
0.027184171,50.9301131,205.727,2562.32,0
0.027407631,52.86690813,186.697,3284.858,0
0.028353967,41.00717119,216.051,2297.287,0
0.022537043,54.95765735,207.869,3250.4,0
0.028376078,54.62184438,191.127,2964.433,0
0.016771403,57.07180461,206.599,2959.731,0
0.029735161,45.4296509,203.264,2955.264,0
0.024104905,50.62043851,196.996,3529.156,0
0.010531311,40.44624951,222.752,2802.798,0
0.020753472,,210.263,2443.73,0
0.017860858,49.12208322,213.026,2931.166,0
0.027996249,48.93775009,200.993,3147.103,0
0.0212198,54.4776156,205.844,2655.905,0
0.021824074,50.92286972,202.34,2963.979,0
0.027212977,54.63163544,191.544,3919.458,0
0.023046695,53.43455786,196.08,4023.381,0
0.025821514,50.67512406,208.626,2845.872,0
0.034258426,49.90504375,201.715,2396.12,0
0.022727549,48.17528077,207.219,3204.912,0
0.021317962,59.61148841,185.592,3746.517,0
0.030827067,40.22969667,195.906,4701.078,0
0.018997953,48.03449658,198.93,3853.785,0
,,189.003,3623.316,0
0.023715531,34.63580782,206.467,2016.696,0
0.036289487,47.68214937,194.588,3632.158,0
0.029619181,48.77344753,196.124,2641.446,0
0.030064642,43.17706683,199.622,2970.439,0
0.01667643,52.42303133,207.88,3375.441,0
0.029390269,59.04303594,181.077,4132.313,1
0.018320793,51.26857928,182.433,4861.332,0
0.019653683,45.15642935,209.152,2954.24,0
0.026463224,42.82585866,198.418,2964.685,0
0.023219814,54.1712698,188.31,4568,0
0.02378472,48.43681277,192.261,3921.378,0
0.020406417,55.62236631,196.32,3225.17,0
0.0265857,49.12235815,192.099,3092.661,0
0.018369745,45.7796732,194.779,3585.267,0
0.027700332,48.30693485,187.245,3294.451,0
0.021384117,43.972201,198.987,2735.302,0
0.013985904,49.39506916,214.402,2809.68,0
0.029036079,40.06508103,202.82,2240.138,0
0.031089923,48.67103539,200.142,3202.403,0
0.01165177,42.10536344,211.972,3287.573,0
0.026229689,50.78556269,196.683,2699.852,0
0.023220236,60.59435492,199.109,3213.532,0
0.015827092,52.92487571,201.419,4142.539,0
0.018595054,61.80109685,196.903,3713.752,0
0.024876999,58.89389327,174.804,4875.8,1
0.027668324,44.2580042,198.012,2593.842,0
0.024530592,47.96340941,207.818,2058.305,0
0.014908055,59.54438011,210.123,4142.099,0
0.030528544,54.26427428,188.622,3347.028,0
0.018956793,59.58055732,196.448,3589.134,0
0.022963905,40.18128722,214.998,2922.527,0
0.020426202,45.39553596,215.077,2780.641,0
0.018391768,,208.949,3516.289,0
0.023722431,48.14631827,207.648,2091.017,0
,61.96062419,199.422,4433.203,0
0.023277412,49.60790387,198.737,3410.18,0
0.037019458,52.17394513,178.702,3459.482,1
0.039402273,57.44622995,179.084,3473.407,0
0.033787502,39.63721863,204.314,2609.165,0
0.039219141,54.12425828,162.105,3746.64,1
0.022883638,58.06482288,201.079,4084.769,0
0.016285154,42.5670779,214.255,2875.899,0
0.017105977,60.03311896,195.289,4142.406,0
0.017396868,47.22140901,209.557,3325.171,0
0.026240706,53.19083481,179.426,5222.355,1
0.025259812,47.8699668,198.922,3138.27,0
0.013738693,56.75161839,204.183,3100.335,0
0.026724528,56.70195923,199.245,2792.321,0
0.026918822,60.24666205,186.938,3868.225,0
0.02164626,48.20052498,209.497,2797.027,0
0.023080875,46.62072491,199.288,3582.468,0
0.016454999,53.11881392,208.691,2892.951,0
0.02112022,57.84822479,189.154,4020.654,0
0.02620225,49.54511882,195.035,3049.718,0
0.027477528,51.94029028,164.243,4962.273,1
0.022646098,54.07437442,204.761,3114.769,0
0.016166726,52.24465823,205.729,3361.609,0
0.018150196,58.88237366,201.085,3123.214,0
0.031843375,41.61950439,197.158,2307.956,0
0.021234984,47.47246665,207.872,2513.317,0
,,188.305,4180.387,0
0.028366707,51.92192114,206.94,2412.328,0
,44.88205645,193.447,3483.072,0
0.015367959,34.71657051,220.793,2338.849,0
0.031860333,,174.416,3903.301,0
0.028464204,60.80634119,181.445,3728.368,1
0.017816943,48.91304791,206.279,3031.792,0
0.015148289,42.057999,225.616,1871.635,0
0.025359221,43.71752244,192.889,4588.419,0
0.029705203,50.07065012,194.759,3565.492,0
0.025765715,59.45598442,190.457,3382.83,0
0.035474306,62.18763086,175.369,3963.265,1
0.023795082,59.45121042,197.012,3658.127,0
0.01302482,46.71541535,204.102,3062.571,0
0.028627949,44.40043732,207.267,2762.862,0
0.00827357,45.94817103,222.942,2390.108,0
0.018532665,40.84914456,222.659,2240.526,0
0.020448728,44.1271928,213.142,3413.572,0
0.018366355,54.19561396,183.751,4216.278,1
0.029348563,47.90191089,199.641,3346.263,0
0.009789987,49.62369073,221.144,2989.023,0
0.03015177,49.0738705,173.787,4792.147,1
0.012974997,51.89611837,195.01,4881.346,0
0.0318306,44.1950521,202.55,3264.126,0
0.01750502,43.02789064,217.727,2285.299,0
0.009783306,44.41419008,222.638,2200.279,0
0.033781888,44.90405682,184.583,3801.162,1
0.023457587,41.15959339,214.827,2307.138,0
0.02626671,45.71165745,206.006,2961.441,0
0.017964849,40.81748026,213.603,2536.441,0
0.021201472,48.86009561,198.952,3590.106,0
0.017776466,59.47987192,210.938,2564.776,0
0.024276808,37.65530904,213.795,2020.648,0
0.024906085,56.47342154,198.84,3363.336,0
0.024313936,58.78065964,195.198,3773.986,0
0.022854081,29.05056469,222.886,2398.115,0
0.011941574,47.47110852,215.82,2876.062,0
0.030479992,49.55209129,183.224,3307.538,0
0.023354428,50.8109338,197.508,4250.54,0
0.029920168,52.96948744,191.946,2872.15,0
0.022234423,33.26379302,218.14,1736.29,0
0.010336532,51.9056002,215.692,2459.384,0
0.027468018,38.64183163,204.298,2465.712,0
0.015261445,51.21581067,208.716,2366.482,0
0.019924762,59.70499942,205.608,2869.297,0
0.022225214,63.7760141,176.468,4563.24,1
0.017430115,50.01281968,220.176,2183.294,0
0.022356335,32.72364722,209.481,2640.755,0
0.029727009,65.99062254,187.506,4050.785,0
0.01779503,57.57948509,207.924,3109.599,0
0.032286178,43.09639186,195.067,2278.575,0
0.017108314,40.51028049,215.56,2185.56,0
0.016464613,43.0453643,203.692,3367.902,0
0.015385163,37.68631506,225.652,2495.426,0
0.020104979,54.85235069,208.76,2712.415,0
,42.05869874,208.745,3206.75,0
0.019687811,42.90531625,210.782,2764.81,0
0.034764348,43.12065547,196.274,3308.02,0
0.016945572,52.51303298,201.476,3415.376,0
0.02734942,44.77833068,191.256,3223.098,0
0.020260977,48.42128373,214.897,2669.653,0
0.026843674,44.24383856,206.393,2047.3,0
0.013760814,46.84249293,213.967,2765.321,0
0.018990001,60.48142078,200.276,3072.933,0
0.013039938,49.39427947,220.512,2335.365,0
0.026433742,47.08054708,200.626,3490.856,0
0.026418828,48.1457001,194.181,3789.049,0
0.020655976,52.45443948,205.374,3653.792,0
0.014868093,47.72056446,207.539,3023.506,0
0.024346171,55.21817694,199.679,3434.114,0
0.032053899,47.83630608,190.457,4124.489,0
0.023663338,56.02177763,191.68,3931.971,1
0.025821913,56.34164105,187.286,3917.118,1
0.016588111,55.59755063,208.592,2857.397,0
0.032451449,51.83980892,185.021,4042.601,0
0.010859819,58.56203179,196.657,4270.124,0
0.023966638,60.79018275,192.302,2928.2,0
0.017879699,49.20606071,217.336,2157.307,0
0.015550344,34.19282492,224.064,3361.159,0
0.02212945,64.30866415,201.069,4324.343,0
0.026007403,53.81211731,200.644,2807.901,0
0.016638625,44.88944623,214.888,3244.293,0
0.036712844,46.71674445,191.752,2646.456,0
0.038432928,58.83420382,172.92,4186.55,1
0.022469395,56.93157609,200.208,4379.865,0
0.031924341,55.70147398,192.392,3412.493,0
0.026050057,49.3186465,209.799,2442.257,0
0.014051794,57.85324508,190.715,4593.746,0
0.010938912,46.83666807,215.902,2984.04,0
0.026248133,60.94719474,198.341,3366.163,0
0.014699513,42.02327014,216.453,2702.594,0
0.032443409,59.44349902,191.171,2986.305,0
0.033370732,44.04704133,201.721,3071.362,0
0.01424443,55.41860011,203.382,3445.098,0
0.022222436,61.59615179,196.618,3221.495,0
0.030814029,58.98973489,184.023,3327.799,1
0.030967608,48.03136211,198.249,3158.489,0
0.017061719,47.6538581,211.24,2997.62,0
0.021307148,61.13347019,194.639,3700.408,0
0.027626864,65.51649086,181.374,4337.851,1
0.01439193,35.97416155,226.582,1575.407,0
0.030694019,60.68290063,181.373,3971.566,0
0.023222625,54.28133164,204.462,2494.653,0
,58.42141729,204.971,2986.807,0
0.021480637,49.49970046,206.252,2310.592,0
0.022011785,64.71630124,190.722,3632.897,0
0.009160934,47.26025513,211.49,3276.367,0
0.021209488,45.5622182,211.671,2804.304,0
0.025617831,68.46923613,190.508,3866.948,0
0.032588513,49.66165702,188.723,3387.73,0
0.0120041,54.93414821,198.692,4324.187,0
0.02479718,52.7059582,190.041,3599.892,0
0.019718728,65.9020739,197.596,4184.569,0
0.022860761,57.14845617,204.989,3469.394,0
0.016453592,44.10760572,209.18,3660.526,0
0.034101473,49.53574395,183.403,4423.922,0
0.017924225,39.77806059,211.342,3554.809,0
0.005,59.38897185,203.091,4368.285,0
0.015084975,48.26172085,213.836,2920.937,0
0.023453591,40.14270635,209.044,2278.149,0
0.009378194,55.4237441,214.436,3088.928,0
0.033455687,60.55227573,170.063,3852.385,1
0.017559118,66.26771343,201.534,4022.622,0
0.02862111,40.11923004,192.407,3580.063,0
0.016962342,54.74042749,204.356,3955.238,0
0.020573486,59.10285292,191.221,4094.437,0
0.0112199,72,206.388,3077.886,0
0.017251089,49.9302346,213.427,3412.019,0
0.01879823,31.06853313,226.292,1485.306,0
0.029117356,58.17649994,191.951,3055.551,0
0.034642938,57.91414907,173.097,4395.097,1
0.033867181,46.07250602,194.58,2711.178,0
0.012789545,46.44900366,196.928,4417.257,0
0.007446821,57.92181594,207.085,3106.589,0
0.025912401,70.73557638,177.36,3604.464,0
0.023422399,47.19407168,204.559,2977.247,0
0.033923641,58.1871995,195.904,2744.978,0
0.01965465,60.06777251,197.281,3259.798,0
0.024142709,53.52085194,203.178,3146.558,0
0.023392852,52.91476066,203.591,3466.606,0
0.024448034,43.1761657,213.698,2564.429,0
0.035182407,51.83587932,183.178,3535.456,1
0.023968858,60.64257375,189.521,3716.319,1
0.024196519,54.78174394,186.783,3658.764,0
0.027422733,53.65702872,198.258,2992.6,0
0.022570234,65.37132262,192.106,3532.221,0
0.018438252,47.83925722,215.321,2740.795,0
0.038254388,51.44305296,182.216,3160.653,0
0.026207978,63.79718168,191.519,3652.467,0
0.027974348,63.43379674,173.236,5063.017,1
0.03051768,47.16223799,202.576,2894.856,0
0.021349266,58.99174843,177.693,4405.802,0
0.010872595,60.81920041,207.051,3359.592,0
0.023741426,34.09951494,215.804,2155.917,0
0.026738831,47.2156157,206.78,2387.846,0
0.015067979,58.84457075,203.98,3964.735,0
,39.23352242,202.979,2224.086,0
0.021673973,57.57120254,207.891,2902.931,0
,58.56298307,189.892,3495.384,0
0.031121069,52.40030895,179.172,4388.387,1
0.028929689,36.38947941,209.992,2336.804,0
0.029330669,48.09139869,199.178,3338.324,0
0.030986337,42.88268952,192,2674.074,0
0.011040464,47.39790137,214.3,3782.99,0
,49.86940483,185.665,3785.286,1
0.024828975,41.76288445,210.496,2822.829,0
0.014691609,55.01510177,206.691,3762.481,0
