d50,metal_impurity,lithium_input,additive_ratio,process_time,sintering_temp,humidity,tank_pressure,quality_defect
5.104295477,0.032516476,3.856340577,0.159304778,71.73797929,787.2063007,34.93337279,101.2389785,0
4.575245079,0.030760443,,0.129700698,69.12742297,801.9580207,36.87051816,101.8674779,0
4.739277255,0.020579034,2.619950655,0.158029099,60.32461663,845.0310692,51.57787102,100.6986453,0
5.546276881,0.021836378,2.713459274,0.148200169,78.82151931,745.5464074,54.63847875,99.40697835,0
5.563790796,0.03022238,3.510457653,0.144164722,70.30611281,811.1865691,38.24800495,101.0449303,0
4.934063948,,3.346944476,0.152406059,83.04046289,768.992536,54.48238675,100.3529895,0
5.136703508,0.017596455,3.98090813,0.146821939,68.3490673,771.780403,50.71141496,97.46450342,0
5.432270751,0.027787099,2.498350123,0.146086804,67.67888601,772.0669752,46.40266769,102.5346401,0
4.58412446,0.018579782,2.454199687,0.130791868,67.88360712,791.5982829,47.98258989,99.29621047,0
3.656953707,0.032045679,2.717962149,0.1448448,76.28085664,804.171871,52.78961598,99.94990416,0
4.605587703,0.029888164,1.725907864,0.149511572,84.64659928,767.1817412,51.7147286,97.69801842,0
4.012956045,0.038208228,3.016648316,0.135966807,72.31853049,805.7060971,53.28818134,,0
4.737065854,0.027044156,3.671231486,0.139025949,76.45400494,846.2841525,33.48508792,96.87262297,0
4.863038731,0.026063023,1.985993689,0.162348931,69.79577282,784.7723587,45.42000659,95.31105745,0
4.436789554,0.023765517,2.457132465,0.146737556,84.45847532,808.9322148,65.69161459,101.8238186,0
5.480152439,0.018423201,2.064741229,0.133516066,76.47665362,822.7151746,49.22387474,101.0831414,0
4.592854436,0.032107599,2.461325449,0.152328269,66.41996502,768.5823432,53.54644193,100.743769,0
4.853361234,0.009925984,2.045551902,0.153693691,62.29800624,848.5664042,42.47911279,105.9720694,0
3.735284089,0.021247722,2.597360692,0.145395883,73.20280671,803.3606418,55.15811976,95.38649964,0
4.475164953,0.030941188,2.158262384,0.139909945,60.93876608,801.5872316,54.55164485,95.63440774,0
4.371328646,0.02146273,2.97841216,0.146345234,91.85108901,767.5330187,46.38963463,103.5076937,0
5.969249029,0.020517367,2.255805848,0.130365494,57.76901199,831.6812032,43.74139175,107.3844292,0
3.689636304,0.020713569,2.92119669,0.144600179,79.10913002,816.1616105,,101.5681595,0
4.826817689,0.024895419,2.550841452,0.141289091,82.48984001,741.2376422,48.96219985,97.72605996,0
3.553020134,0.022657355,2.595646363,0.155948482,82.88460371,790.4022592,57.31443301,102.8635445,0
4.054278616,0.027145509,2.684720815,0.164201061,86.02213526,763.4795881,44.98323253,102.0891102,0
4.888322815,0.018834369,2.17251556,0.156291533,78.22514352,824.5333835,47.7176147,95.58318815,0
5.43314465,0.022908566,1.907308164,0.15545207,62.68205183,805.7349107,53.2031552,99.42024998,0
4.079598806,0.027490037,2.404041242,0.147913016,87.02751037,793.8465161,53.34367284,99.2672901,0
4.801799892,0.025430103,2.950622011,0.15399517,94.47955967,797.0657847,,101.5482282,0
5.041470077,,3.259406133,0.160526549,82.35555697,785.609568,50.74928678,97.07701919,0
4.916517143,0.018742745,2.059730022,0.153201122,83.0915229,763.747223,43.95997582,94.48421682,0
4.650274172,0.022154795,2.616333285,0.139904054,66.34161495,825.5119076,40.01969232,97.50932236,0
5.630532648,0.028189407,2.896117791,0.138120995,80.99117697,842.2292765,43.95112286,102.0671874,1
4.397712324,0.026732833,3.661206129,0.165298739,,812.9691909,29.91256908,96.63297889,0
5.70428561,0.008170461,2.242300607,0.130419293,73.2619745,794.4968196,45.48282827,100.394248,0
,0.024365464,2.575943505,0.155770466,86.89694241,788.9001663,45.97426349,100.6220169,0
2.727865956,0.02759393,2.943007151,0.130804639,66.39826089,761.250873,48.31247419,96.92109835,0
5.402102405,0.023926291,2.036989921,0.146496826,70.35625906,779.7708279,41.37599583,106.9121131,0
4.323314749,,1.375278656,0.144332948,79.71379306,801.3782625,41.91991471,101.2479378,0
5.473521765,0.020663909,2.209283871,0.153298015,80.45110027,799.1750421,61.04433753,103.6991808,0
5.52071449,0.025301186,3.186053299,0.150481196,73.04059318,820.8272554,50.95701613,99.8040798,0
4.569380207,0.025239439,2.873291277,0.149821897,67.58350704,792.1587435,70.94538739,99.41071323,0
4.227590355,0.023342232,2.380529368,0.150830989,70.91585526,828.5107096,60.17348157,103.1025703,0
4.972791864,0.034386175,3.106979763,0.14328509,72.59568871,799.4651559,42.2966889,102.4827858,0
4.463178262,0.027334621,2.6080815,0.126955943,70.03507744,792.0924268,58.65179139,97.68041663,0
5.548523621,0.026713164,2.385490081,0.136165118,80.24168292,802.3627858,52.65747973,103.2102208,0
4.388271343,0.029484344,2.407087445,0.152497652,74.77520276,807.3342357,46.69814832,108.0872553,0
4.980906324,,,0.142459991,81.46214982,824.0366431,58.29436346,96.56678856,1
4.586020369,0.025505174,2.50228052,0.131651663,61.72822019,838.8743914,40.17461564,99.50999019,0
4.784586451,0.033928563,3.213913643,0.167736609,67.01357074,786.9809816,51.29124676,101.3805011,0
4.541227124,0.017730877,2.926963971,0.150629082,69.19277666,810.0596053,36.91405369,,0
3.956728663,0.025103693,3.05206715,0.153298905,67.65404583,798.8874985,59.6565831,,0
4.698365216,0.023739018,1.613944947,0.147205036,75.82630238,808.5196941,50.24430644,92.95847881,0
4.839271449,0.009672124,2.741097494,0.1463532,62.4453892,849.4058811,53.04621548,101.7234608,0
5.410854993,0.021953579,2.689449005,0.145309728,70.07513155,817.9383902,53.42868933,95.7131855,0
4.270752187,0.020271097,,0.145194276,84.8323222,815.1918011,59.04779542,98.40318578,0
5.940823409,0.020111313,3.042653619,0.143851862,65.09710148,823.7328898,45.29025515,97.40144076,0
4.111999159,0.027274466,2.568478956,0.157967927,75.18547503,796.1455935,56.56340503,101.6848263,0
4.784182824,0.034375221,2.383447662,0.160589775,77.32718401,768.175314,55.29765711,,0
3.842273771,0.029225665,2.459607417,0.146386009,,785.4541905,53.86725853,95.76402227,0
4.925480165,0.017366499,2.003830946,0.152017519,76.4363961,777.7486251,55.35803277,100.2273245,0
3.737437397,0.031177482,2.90558507,0.140449705,68.24758038,834.1141932,47.13651797,103.9147331,0
4.493684797,0.023606973,2.419737831,0.152102348,58.74865809,797.6013537,44.33571774,98.2810856,0
4.749085276,0.033762374,2.889438944,0.138245775,,857.9359652,44.40017852,99.45787421,1
4.768153441,0.043392918,2.44815324,0.145759493,85.05094494,761.1340476,44.93049613,98.39061057,0
3.593311202,0.020897596,3.34235643,0.135802275,86.23132164,761.7091323,51.16577142,97.43729842,0
3.538972489,0.012147329,3.036545641,0.141896384,75.3665574,808.6923249,39.03598348,97.74760518,0
5.180196335,0.022959317,3.625999197,0.167544909,62.94677799,812.2856075,45.52890302,95.29883065,0
5.342215737,0.020659898,2.613084184,0.146025781,67.82819047,791.6170793,57.28566011,102.3686688,0
5.050108548,0.026662284,2.01665099,0.132296009,67.21702747,805.5881497,56.35631775,100.2064109,0
4.601577666,0.019270163,1.823368786,0.151016747,75.45618454,794.2110029,58.23543661,100.4276011,0
3.931360677,0.024985828,3.705740004,0.124620985,76.04107299,805.7900123,47.38869912,94.84659323,0
4.94702697,0.02728995,3.127623203,0.149140874,70.51717579,838.1153454,43.87243248,96.94531971,0
4.582556881,0.030436205,2.560025173,0.139937395,59.53165107,807.2879153,44.63095143,94.53740196,0
4.016112823,0.034262474,3.103413744,0.155657419,55.60170047,824.9105435,43.66842993,96.13679612,0
3.907618659,0.030694177,2.654085171,0.145589868,76.88461017,812.7977176,48.13385433,100.8108387,0
3.78161875,0.009985725,3.145494689,0.152656647,63.70993697,831.8672452,58.32260986,98.48056866,0
4.392605678,0.024035874,2.697896658,0.159543879,70.35777333,791.3673692,54.16940601,100.8827315,0
5.431537219,0.027454303,2.67245536,0.151037318,55.67453182,822.8927994,52.21240686,102.9023214,0
3.54407586,0.017699328,2.078419333,0.152235058,65.21992245,785.8478803,46.71322456,,0
4.279050543,0.023540488,2.784444768,0.129659511,74.39011987,786.1395034,66.89223465,99.47989943,0
,0.016457255,2.477553959,0.16068833,64.26285174,805.9231982,58.74193053,100.5580514,0
4.186876486,0.037741745,2.734128922,0.150980397,83.39795804,798.1555144,50.55884392,,0
3.907774584,0.036166267,2.45695937,0.142523764,69.77476145,809.0400959,55.36088556,101.3748436,0
3.930991219,0.018590453,1.550525919,0.162293926,74.19394154,,51.07836483,93.627524,0
4.759917402,0.035452098,2.685422289,0.145849063,75.47686227,819.7068511,54.1279539,99.66709366,1
4.930545187,0.030605431,2.765540986,0.155900827,76.82434408,760.2400629,52.20458319,101.6358195,1
4.917464239,0.028798004,3.357852033,0.140837254,58.66064502,770.6094795,58.07517057,98.29056873,0
4.864744443,0.031992527,2.834657463,0.140785104,59.84188089,837.8095943,58.45545425,102.0129799,1
4.484234707,0.017746468,2.541834198,0.153809054,59.70925895,818.2807039,50.90457889,99.52974613,0
3.514827101,0.036400125,2.26723072,0.148607651,69.53035099,820.96106,47.38716963,96.93932828,0
4.373829449,0.025643462,2.997952118,0.152430412,82.60116686,801.675983,48.77357028,100.899557,0
,0.022650648,2.672784642,0.161984437,74.12315371,790.9663898,,,0
5.440632088,0.029833219,2.332682953,0.135546845,70.03109144,849.5660424,,101.5176912,1
5.046816095,0.013832912,2.384825089,0.164342838,72.15192356,795.2317768,38.2713459,102.8029434,0
3.577746087,0.035189284,2.829971181,0.148165018,63.30278999,,72,99.30376577,0
3.957381646,0.021383455,2.494652545,0.14962591,68.68608104,848.6111309,43.21343688,103.7620577,0
4.606558234,0.034247152,3.066604633,0.144252561,75.78963415,813.1588631,56.65073096,93.0370938,0
4.299604107,0.017041944,2.607622639,0.135145044,45.19616758,804.7485836,51.92311058,100.9066404,0
4.359976622,0.02852836,2.526474348,0.141141723,71.2876653,765.5784945,58.83219109,105.5181267,0
4.64175796,0.025103419,2.343117713,0.147266452,96.7316594,787.9182005,57.70512779,101.3169367,0
4.198367717,0.022937519,2.041489779,0.135917258,82.40539189,806.7400139,46.30345963,95.63311302,0
4.203604799,0.02082774,2.74795127,0.149164369,70.22128993,857.3871661,54.24868767,102.9813013,0
5.061021769,0.021595311,1.901482887,0.126639865,82.33764365,786.9005699,45.70370453,103.3881029,0
4.563828962,0.016179953,2.273064744,0.149590657,78.2225766,795.7863692,54.69170778,101.0295754,0
,0.019663102,1.915009728,0.139886827,67.11948653,818.9575342,42.27799585,101.2483214,0
,0.027423874,3.880945563,0.171202304,75.3343381,762.8540643,48.94574542,90.64157523,0
5.33175553,0.027556724,3.17350658,0.15052702,79.97360676,768.2485086,48.54032312,99.32350395,0
4.82719019,0.032407,3.060599015,0.129288797,75.53411394,754.586132,,101.9477434,0
5.070629729,0.017583905,2.114785341,0.153534679,68.81350323,819.1443352,50.60837694,97.13521464,0
3.91369967,0.019262391,2.56771692,0.151487197,79.12691394,799.825751,55.35046806,102.7599665,0
4.429391831,0.019858275,2.073861668,0.152932302,64.5920914,786.1576969,39.31786022,98.52883717,0
3.543555753,0.019910326,2.000230052,,84.51218617,767.807566,46.79770696,92.38879745,0
5.279514333,0.027761832,2.181558506,,66.15956356,786.7381616,40.11407335,105.5869629,0
4.62114906,0.027953296,2.61874339,0.135355547,74.26499137,783.4693913,46.20957458,98.31031877,0
4.601949769,0.031684896,2.382255953,0.169204333,65.53435823,791.8943499,67.26898982,99.56759755,1
3.704331773,0.020396443,2.571746056,0.155062487,71.92880772,783.4309821,49.91628165,105.990902,0
5.028337568,0.029074629,2.592564052,0.138757406,49.61785038,792.8685409,41.29209741,98.56609684,1
4.920302843,0.015127914,2.806080986,0.14565382,61.93938471,804.5068639,46.33159392,97.87708771,0
5.19285572,0.011722884,3.139132871,0.15841409,82.57955152,768.506659,60.26209482,100.60871,0
5.367189992,0.022448829,2.518981702,0.151516042,67.56268324,816.2889883,40.88700625,101.9537989,0
4.055618396,0.038300009,2.338639576,0.154686099,54.14600699,834.6305533,28,102.1613319,0
4.708241143,0.032159193,,0.163810487,59.7576928,800.4505583,45.89304985,98.92156093,0
3.359286824,0.036550256,2.314813721,0.142620181,63.2410667,805.0151796,48.11912681,99.19878838,0
4.71589371,0.025886302,2.256413472,0.158939454,71.43256064,794.1822039,50.07099817,106.6544242,0
4.92996643,0.022834898,1.895340295,0.155087336,79.12667861,811.4277677,50.00071225,97.59890632,0
4.617338181,0.021039821,3.00084032,0.153678892,80.64509506,741.521064,63.96276015,101.1147772,1
3.687554015,0.023132907,1.81427697,0.144712974,87.67322511,807.0693596,52.19778919,102.1999536,0
4.289873202,0.027258802,2.237893158,0.155343403,67.52791594,770.6180103,53.19900548,100.4941518,0
5.437437904,0.016692671,3.416368825,,73.19737222,790.0303018,65.86077628,101.4752446,0
5.098442433,0.020030487,2.751412157,0.148737968,63.41658196,817.1078506,34.50091908,99.81559777,0
3.884963282,0.015044137,1.904134624,0.148989812,63.24576205,749.3469922,50.39796201,100.1358849,0
5.405268734,,1.677767328,0.137919851,,860,48.0922605,102.555815,0
5.843238263,0.015629658,1.935596867,0.160015197,53.72965842,791.5674177,58.30678403,104.9776471,0
4.093560171,0.01668244,3.162757893,0.166381485,72.98663936,797.1838803,41.98609005,97.10764588,0
4.694924093,0.012123058,1.985334636,0.153390222,75.6775895,836.6119819,53.7110664,95.41230766,0
4.717078455,0.022582886,2.5359753,0.154714995,62.50122731,801.2679507,52.16651326,98.10365412,0
4.790554032,0.02485654,2.195951847,0.139423777,86.20541351,804.8525652,57.83614081,101.2543363,0
4.328618482,0.021718945,1.785290571,0.148265676,,823.8419483,58.9056648,103.515426,0
4.290691286,0.024328612,2.891408569,0.138785172,65.48517683,840.3925965,61.82627672,104.2321102,0
4.752460415,0.028593854,2.158431436,0.148024648,63.00910749,833.8730186,49.04010264,96.27590745,0
4.464880428,0.023601113,,0.159098308,68.8095921,768.8792385,51.73857302,,0
4.598523145,0.023402023,1.537405113,,65.89356926,829.2158177,51.04491518,105.324056,0
4.34376899,0.026607471,2.078619985,0.142829248,60.38736983,860,53.26231205,97.40856034,0
4.24042102,,3.385936228,0.117171949,75.83649554,794.561148,52.4526203,104.6274456,0
,0.013612101,2.66343984,0.150802328,65.23495453,800.326579,40.16163741,98.7288296,0
3.760950289,0.028613889,2.488454852,0.132263619,76.56295722,793.8916177,49.48015215,98.88056718,0
3.689258216,0.015719896,1.919871337,0.141769309,61.40354709,846.1261545,48.81012327,102.7439572,0
4.265987628,0.023425099,1.931563456,0.147679869,68.49600439,785.2888884,57.04128307,103.7826175,0
4.483075183,0.029748869,3.185058552,0.139003201,66.57908892,806.2950318,51.94628372,98.48801467,0
4.544796307,0.035940076,2.304405093,0.140379098,61.21554258,786.1577327,53.74142702,99.27216286,1
5.282853401,0.013165517,1.984232471,0.169323046,72.68443345,787.6170696,47.73916119,95.86420484,0
4.417811582,0.033101625,2.261081341,0.14903096,57.08145975,828.2205508,38.96953014,97.72716915,0
3.717419498,0.0237322,2.211667671,0.135968397,87.10442705,821.0722291,51.05205564,95.18772399,0
4.563424032,0.034929158,2.428237092,0.145560772,49.66623785,860,37.73860435,103.4956491,1
4.562668492,0.030388282,2.482967092,0.133167788,64.20140168,823.1980469,56.56443952,100.9805552,0
3.587242297,0.026929154,2.535912097,0.145028824,73.11454803,794.2277991,52.63987274,97.38221191,0
4.923587705,0.016332064,2.713297602,0.136486905,75.44720029,777.8559261,45.17057461,90.92282529,0
4.516915095,0.030655388,2.336505057,0.143707825,70.48251387,771.3273426,46.62367652,100.2913312,0
4.378786941,0.017058981,2.407139005,0.150998891,93.7710612,801.8076493,57.79751311,102.2921429,0
5.330230065,0.015914795,1.717575449,0.140726792,89.62463343,785.9393749,42.60320206,105.3063618,0
5.606692856,0.029009932,,0.152657849,51.65825993,832.5349094,48.35915196,101.3632399,1
5.853797425,0.034041042,2.064863193,0.138041081,74.97955885,795.8493733,45.59134554,99.0919293,0
5.432649308,0.031058222,2.224308744,0.154827675,71.86223838,802.1861509,32.74484091,98.61692815,0
4.762976486,0.029002911,1.730859549,0.151961436,61.85050215,819.1421947,52.64308396,103.3901198,0
4.090142393,,,0.146662559,66.99588452,765.3041876,59.26140128,100.677272,0
5.502013945,0.02088316,2.200811291,0.142364523,73.59554414,836.7196946,44.58110531,102.6904827,0
4.246786426,0.021092272,1.673311846,0.146709779,68.65441971,804.3047442,46.87246776,99.23247263,0
3.677933191,0.021553796,1.567394579,0.132275246,64.79453243,802.3190509,65.21357558,95.11215159,0
4.846468401,0.022310213,3.234665647,0.155986393,75.83892578,800.6473742,59.06101859,95.87219455,0
5.326402274,0.02398502,2.787451567,0.157475896,71.13412986,816.6913427,41.17418588,98.3234741,0
4.622943824,0.014188854,3.301360466,0.144776882,72.65254086,746.8583115,37.45507089,92.41621126,0
4.245557533,0.022539939,2.447687903,0.142893784,55.53889243,826.9611642,47.29916999,102.1064256,0
5.369259716,0.018480182,2.863821013,0.138202113,64.34893183,815.3069809,36.85612352,99.35583739,0
4.906717094,0.035440391,2.745693591,0.151206147,70.45984581,794.5282529,52.96512718,100.2996468,0
4.712884894,0.010780223,1.969850125,0.136453193,77.75779077,804.1915903,58.64334774,97.14703264,0
5.403307241,0.033871687,2.271344341,0.148969486,85.36985358,756.1946786,41.37897474,101.5786559,0
4.941033775,0.025660855,3.303421116,0.134860753,73.85712775,784.5747486,42.5267451,98.02337957,0
5.104152113,0.023538826,3.122686834,0.153034081,67.54623924,825.2040603,43.14670356,104.4932316,0
5.196989781,0.034499304,2.373299069,0.149414373,60.22730445,815.3636386,46.55772223,102.9270295,0
4.391489019,0.026049615,1.995231867,0.149827291,76.84403226,817.2841264,42.55815943,98.52843249,0
4.623287668,0.02404269,2.556102403,0.158577087,59.95478553,785.526872,41.5085608,95.02584485,0
4.720404872,0.029675878,2.981394719,0.139624679,86.56452376,804.5332591,34.27601302,102.9997884,0
4.859107991,0.028259342,3.245435328,0.139188844,58.05490927,824.0882407,53.90227717,100.7960085,0
5.411136877,0.023987218,2.820129479,0.160492295,68.86888248,805.0629984,49.64815416,103.4491113,0
4.176145327,0.032522441,3.666863223,0.135440541,72.13523713,819.7613403,61.07284677,97.05231853,0
5.75466092,0.007354555,2.079336815,0.138024176,74.96033519,784.8526836,43.64594124,97.41016812,0
3.891866004,0.035842553,2.366182525,0.148167882,58.56628213,786.4892658,59.26535972,96.32924827,0
5.117769797,0.031143087,2.841453973,0.1649291,86.2694227,755.5860969,46.29854969,97.24275832,0
4.778344832,0.027267444,2.049247799,0.157111258,70.94069921,813.4954582,72,100.3677657,0
4.213533044,0.026225237,3.199136752,0.153026443,84.08647009,777.0819403,57.98135291,101.0317227,1
4.701134992,0.018533335,2.096608046,0.163914058,66.37678596,817.7774182,49.06459167,99.81065293,0
4.500564883,0.024586916,2.165306529,0.155884486,81.8064596,793.5412481,64.73799805,99.88373497,0
3.5191919,0.020427295,2.609045302,,78.02243462,795.1848298,50.46783538,99.70271905,0
4.593307781,0.014154095,2.5918941,0.15882842,76.97761937,796.9086863,58.67987628,97.61738686,0
4.634443476,0.01870135,3.312358863,0.13907777,69.68935771,809.1944722,54.64067334,103.9993489,0
4.878031798,0.011639036,1.969298732,0.160166155,62.68719352,835.2480409,60.55446919,103.0284552,0
4.315758961,0.01792143,2.367210778,0.144867522,74.15030833,775.5088319,48.34902057,104.3758505,0
3.905534854,0.024965768,2.416726369,0.156531762,69.28064349,773.9215186,60.21403852,98.16962488,0
3.713972253,0.021416157,2.600053257,0.147581408,65.54150497,789.8087383,56.07036985,100.6350963,0
4.95933065,0.024975143,1.991564622,0.147956753,72.74489146,810.4325792,50.06259835,98.76762846,0
3.310163811,0.005,3.565206768,0.161893451,72.2662869,833.3142889,43.65977061,94.79007366,0
4.181369444,0.014284282,2.423121328,0.135264707,,781.7744739,40.31531868,96.69637799,0
4.38984186,0.032423969,2.417833838,0.142957899,83.28776663,785.1113816,38.75782842,98.13872138,0
5.318065029,0.009097696,2.12675249,0.149055219,75.70934891,798.1183538,53.41310254,97.05771131,0
,0.029120009,2.205311828,0.158664336,69.85537003,797.3853061,59.94470886,96.04266563,0
5.18475259,0.022487888,3.127446868,0.149769778,90.12428736,773.6587607,38.47013333,98.93079298,0
5.465896406,0.035933588,1.534205936,0.139751884,61.30286113,799.6861991,65.4888224,101.2730533,1
4.621078349,0.033519423,2.919749572,0.153206334,77.77111315,766.0935201,40.03124264,98.93617295,0
3.977663007,0.026138483,2.19081581,0.137668694,,795.2501934,49.42243571,100.5403883,0
4.946096606,0.024505538,2.387772829,0.144915021,79.27770626,803.0046346,58.59175633,99.09000174,0
3.702473389,0.020121997,2.815353736,0.139526519,74.07052153,800.1378176,51.17599527,100.1401577,0
4.96684487,0.025942881,3.827698746,0.150869952,74.47377669,809.430269,45.49521835,98.25505197,0
4.175464129,0.013946613,1.77957444,0.154688109,64.81165725,826.2486694,43.62316453,97.8044895,0
4.739651598,0.033641663,2.66325857,0.132209867,56.6155278,823.8450577,54.19382629,102.0591768,0
4.365794268,0.034297073,2.893583603,0.152990009,69.28437943,788.9406495,50.56956495,106.9777352,0
5.653849454,0.030412081,2.980421098,0.138140223,56.76359589,,44.89524426,98.78499654,0
4.106535843,0.016156169,1.888139437,0.142077808,88.76264862,790.7249309,48.10012606,98.21662488,0
4.401078373,0.014055768,1.880763296,0.155924011,65.75262323,827.3400803,62.56200699,100.7466132,0
4.495543445,0.032199621,3.173240875,0.147928862,84.35405104,770.900908,41.08737124,100.5786361,0
4.083827462,0.01731325,2.635969229,,68.56908719,786.8039753,,96.41068116,0
4.875966846,0.031987123,3.013204306,0.140149471,75.7223533,783.3749581,55.06510719,99.58547238,1
4.610278326,0.028344622,2.844994974,0.146648892,82.79320966,806.3517251,54.23347993,96.58747144,0
5.597980059,0.016301109,2.875135442,0.130736168,69.85181526,820.645345,52.6214695,98.615227,0
4.890083895,0.02004971,3.025353843,0.155767022,84.45311762,764.6281126,39.3991169,98.55180407,0
4.525499719,0.029826432,2.922078738,0.150481866,73.22457647,802.5948486,47.62851195,98.04196604,0
4.296899571,0.00929948,1.572717197,0.176292192,71.62774403,799.1062774,52.58766796,98.83709689,0
3.84399222,0.015737797,2.759310901,0.133760677,79.14537267,772.233301,48.4853099,98.57933404,0
3.842230765,0.019107225,2.590298249,0.126033644,75.21148788,788.2112668,53.79227464,102.5242491,0
4.301144795,0.01820305,2.765212874,0.149562644,79.69972975,755.2492922,47.71328232,95.90682588,0
4.120176514,0.024702055,3.308686668,0.140627159,71.68867126,781.4953928,52.17403081,95.66855145,0
4.295750004,0.023045417,2.561561687,0.149209645,68.3858707,761.7785015,50.93783465,102.957968,0
4.325344595,0.019620976,,0.145073693,63.80124769,813.9051886,58.25914313,99.39415411,0
4.708067444,0.01935421,1.269199663,0.132607855,58.16772451,829.2571011,62.3303732,102.6218148,0
4.600391646,0.016754792,2.125495748,0.158855233,79.81712402,754.2566445,60.24790143,106.4625947,0
3.28229413,0.0276245,2.593515489,0.139520982,72.02751829,785.6170525,59.38948841,103.321911,0
3.928976334,0.018520722,2.04732629,0.151188309,80.89392437,791.6765447,68.60953709,100.3049537,0
5.510089534,0.026928944,2.489313857,0.127328898,75.02831452,798.5315693,49.41571848,95.22304762,0
4.765198955,0.027066181,2.888320771,,73.97389208,801.9695138,50.46469125,100.0324496,0
3.211164475,0.028552202,2.391136613,0.154858974,70.12636692,789.0155233,42.23248622,98.73282067,0
4.724868914,0.023185516,2.916769074,0.163605753,87.63630896,771.5011035,51.57583844,102.6200059,0
4.459577723,0.021460412,2.690279474,0.141517226,67.34554522,789.6620566,50.02012253,104.6313602,0
,0.008260289,3.185989337,0.143372346,74.19999715,,51.30369697,95.53663021,0
5.26023541,0.02309131,2.836040609,0.154497188,62.44882958,827.0940026,52.69039371,97.6259438,0
4.688765475,0.022335004,2.289813628,0.139831967,73.38009103,,50.4513189,103.2833583,0
5.751954238,0.01691237,1.828777241,0.144004549,66.7776479,823.2155073,50.80367417,96.20439989,0
5.156934397,0.026655718,2.422913288,0.14382439,75.67779058,797.8409302,56.3171814,96.62213468,0
4.157059325,0.037720724,2.602359293,0.135592441,79.83729536,783.4260214,50.48188938,99.07063731,0
5.535986289,0.028362052,2.677810932,0.150947589,51.23894245,781.9858358,50.22776633,103.4494348,0
4.379923382,0.03378982,3.187002701,0.150346202,73.11785008,818.0879173,41.0218873,99.83919488,0
4.149560902,0.021909134,2.920721668,0.142722442,69.50008531,828.4000658,40.24944723,108.4693522,0
4.010490608,0.014246664,1.965601347,0.127664734,84.51514039,749.1734349,59.96715346,99.38832712,0
4.548231451,0.025361964,3.222969531,0.1529531,70.06540968,809.6630857,48.55866362,99.82909264,0
4.486479373,0.015882264,1.804848014,,50.33240816,847.0731461,50.50674523,91.07680131,0
4.286848394,0.024395306,1.551009571,0.159243502,,768.4979295,42.51980581,99.83202102,0
3.239059777,0.025605931,4,0.155840845,84.28371308,805.9813257,53.64440278,98.25455465,0
4.878695507,0.028057148,2.495691785,,58.79549806,830.0345623,46.66340958,,0
4.47182928,0.034765454,2.973315573,0.142456873,83.36516088,779.50369,50.58100683,100.6287092,0
4.940848259,0.02460944,1.714195506,0.147620044,72.20716163,804.2275056,49.87494308,97.67165713,0
4.269256408,0.029157057,2.123915794,0.160801293,83.09039701,782.0503212,66.61999866,104.1452022,1
4.264690711,0.03150683,3.291048712,0.150879998,78.82001482,787.2224474,55.78082157,98.96644828,1
4.275290859,0.023095064,2.500431561,0.148425635,72.91302168,791.2524802,51.13624823,105.2297751,0
4.274293147,0.025727195,2.489344327,0.153841949,65.4348201,760.9890174,50.86409444,97.62845588,0
4.504325779,0.029851886,1.483035589,0.147426334,80.2591777,782.141015,58.36326092,95.8047244,0
5.021836484,0.025771604,2.471997788,0.160720679,73.69952762,774.415732,35.14647805,98.54443396,0
4.016504879,0.026019768,2.251944713,0.136964405,81.64615099,773.4563279,45.79664272,98.24905299,0
5.047789743,0.023843075,1.823015114,0.138492161,,801.8522305,49.94984821,95.01211433,0
5.08551317,0.020272302,2.053565848,0.153934571,69.90704551,848.5867208,38.20457498,94.20308213,0
3.925122378,0.024987005,2.048831662,0.152221386,83.68454326,790.4797711,60.44195627,96.17270814,1
4.94765665,0.02614853,2.681027138,,77.16038353,836.9449277,37.94212352,100.2560567,0
4.838851356,0.033394327,2.01625204,0.138673946,59.2469625,817.4897101,43.3339278,99.4859754,0
4.240291899,0.031301154,2.349978547,0.142714777,78.26426873,785.0439733,49.61467854,98.64338382,0
4.500312846,0.028800327,2.252508314,0.143996456,72.65030927,776.7554839,48.884778,93.84810169,0
3.835425816,0.028388274,2.905474541,0.156095455,64.40111257,823.7529387,46.05928034,,0
4.953927521,0.025891644,2.366233955,0.160319283,66.78705663,841.5469599,48.16287805,97.43226266,1
4.875422189,0.029055124,2.815895938,0.139264061,64.30712354,,52.81300799,102.4676208,0
3.471466665,0.02490172,2.022130134,0.146347949,76.46061669,797.1623564,50.19246162,100.0733219,0
4.979798704,0.017828134,2.864155017,0.129639185,,808.2861006,60.72045292,99.31570313,0
5.216953321,0.016623564,2.009156153,,87.70377078,805.7054487,48.23019479,105.5686497,0
4.286433724,0.033273585,3.662522952,0.141439508,83.52669166,802.1488266,64.78439033,98.91840971,1
4.508549168,0.027293653,2.819477195,0.151673414,95.93745419,795.9887974,50.48543278,102.7210229,0
3.512936126,0.014196283,1.887944584,0.144063132,77.28459838,820.1636444,51.47721766,96.32506573,0
3.866808163,0.032705597,2.515536446,0.146141406,83.10581424,803.3173432,49.69078257,100.0483152,0
3.521535092,0.01194701,2.858656974,0.151672029,73.1967418,,43.40580208,101.6731289,0
4.173671318,0.021894023,2.505981143,0.134478359,68.78513183,803.6831625,56.10626037,101.6419467,0
3.673147732,0.027541612,3.327411197,0.128720569,78.23544041,787.2036124,38.63684915,102.3871487,0
