id,timestamp,d50,d90,metal_impurity,lithium_input,additive_ratio,process_time,sintering_temp,humidity,tank_pressure,operator_id,capacity
LOT-20251220-02658,2025-12-20 11:00,4.656531447,10.17216467,0.018467584,2.166247841,0.131273028,54.30300348,860,41.34842113,97.80083246,OP_C,190.758
LOT-20251220-02659,2025-12-20 11:10,5.577054168,10.81840009,0.030071192,2.158946889,0.151727998,70.92301005,742.5627603,57.08722002,108.3630102,OP_C,178.578
LOT-20251220-02660,2025-12-20 11:20,4.56390953,9.083069019,0.029987607,2.366996463,0.161895078,72.56337943,790.5636264,42.17886298,97.75493794,OP_A,204.017
LOT-20251220-02661,2025-12-20 11:30,3.914920944,8.627634762,0.022987696,1.81469917,0.164430986,81.99746062,792.778222,48.70482265,98.26100092,OP_A,210.264
LOT-20251220-02662,2025-12-20 11:40,4.372180764,8.621784736,0.011805189,1.724494646,0.144634732,77.81573913,811.3267597,51.63262,99.95846382,OP_C,214.316
LOT-20251220-02663,2025-12-20 11:50,5.768052403,10.90939906,0.034045417,2.617744502,0.157431091,65.45642406,802.9204482,49.98940215,102.2256293,OP_A,195.071
LOT-20251220-02665,2025-12-20 12:10,4.482968794,8.459551752,0.02662297,3.044393038,0.128704001,64.44965056,809.0632273,28.98939923,101.0385849,OP_A,215.635
LOT-20251220-02666,2025-12-20 12:20,4.608226876,8.920788029,0.031230891,2.749280064,0.155387924,79.90232067,805.6855168,34.25474023,95.08285296,OP_B,206.45
LOT-20251220-02667,2025-12-20 12:30,3.998169374,9.15914487,0.020367192,2.725057986,0.135703785,81.10342537,820.1357796,46.43434595,100.2791104,OP_B,208.579
LOT-20251220-02669,2025-12-20 12:50,4.505842369,9.182303691,0.024795361,1.838883396,0.144535531,74.80620264,768.9855391,58.56996608,103.1429046,OP_B,190.772
LOT-20251220-02670,2025-12-20 13:00,5.470869639,10.52199322,0.034229536,2.025423802,0.13874018,66.93524862,843.177133,35.74859109,101.500521,OP_B,182.061
LOT-20251220-02673,2025-12-20 13:30,3.377388313,6.879178509,0.03584484,2.427343778,0.145166265,67.58171766,789.7909928,41.57552837,100.7286126,OP_A,205.277
LOT-20251220-02675,2025-12-20 13:50,4.358210157,9.2627326,0.020353501,1.789545666,0.130401307,68.6115444,783.8450788,44.99067392,103.9166588,OP_B,206.685
LOT-20251220-02676,2025-12-20 14:00,3.863304288,8.304962263,0.024597467,3.041760666,0.147550836,82.17470093,785.907364,51.07502819,95.56296674,OP_B,199.123
LOT-20251220-02677,2025-12-20 14:10,5.385900366,10.46545178,0.021410572,1.949946434,0.156079896,82.08338077,802.2804236,36.979473,98.38427164,OP_A,217.694
LOT-20251220-02678,2025-12-20 14:20,4.795850581,9.035816687,0.030302548,3.058850668,0.149623699,59.72875771,821.911996,44.88515204,104.3026635,OP_B,194.19
LOT-20251220-02679,2025-12-20 14:30,4.676791998,9.410922438,0.011755144,1.854904371,0.15827173,78.80579417,777.2275687,59.27157804,98.55660709,OP_A,206.154
LOT-20251220-02680,2025-12-20 14:40,4.143566691,8.502425173,0.031628855,3.168680354,0.121652861,70.05148792,798.7146296,62.07190579,94.54506605,OP_A,189.702
LOT-20251220-02681,2025-12-20 14:50,5.111746183,10.15534095,0.029517907,1.946284155,0.161482351,74.64089566,821.7413691,51.03984037,108.2830352,OP_B,198.311
LOT-20251220-02682,2025-12-20 15:00,4.621096676,8.283543597,0.011130355,2.09753647,0.14184062,72.19902174,812.2016048,43.72702361,100.7653134,OP_C,214.472
LOT-20251220-02683,2025-12-20 15:10,3.978437453,8.88739689,0.014899173,2.810585858,0.142551915,82.06491105,783.496337,47.74814612,97.58333788,OP_A,204.799
LOT-20251220-02684,2025-12-20 15:20,2.717924322,6.446412608,0.015937471,1.912458326,0.139924912,74.40851559,808.6130467,60.03902488,97.901633,OP_C,202.994
LOT-20251220-02685,2025-12-20 15:30,5.133098701,10.37270929,0.021211319,2.225564309,0.147290233,79.3186943,784.7131465,38.82121193,98.89685031,OP_B,210.079
LOT-20251220-02687,2025-12-20 15:50,5.709892813,10.75251282,0.028530748,3.27764073,0.147213154,80.87737706,780.69436,34.70118981,102.3650567,OP_B,212.487
LOT-20251220-02688,2025-12-20 16:00,4.355389683,8.579997643,0.024729924,2.531218133,0.152002647,54.17148457,793.0743711,59.18186234,93.2831883,OP_B,202.597
LOT-20251220-02689,2025-12-20 16:10,5.11311985,9.648437683,0.023608387,2.633665644,0.155396264,78.45109624,767.9559426,46.23920958,98.39209934,OP_B,201.441
LOT-20251220-02691,2025-12-20 16:30,4.271588418,8.639082363,0.027009781,2.332337142,0.133849052,83.45615332,814.8840147,56.15670604,100.5349598,OP_B,191.659
LOT-20251220-02693,2025-12-20 16:50,4.172471998,8.614727518,0.045922599,2.876002289,0.154433572,73.46964459,774.8434241,40.76996597,99.88104191,OP_A,187.102
LOT-20251220-02694,2025-12-20 17:00,4.278700917,8.658410068,0.006073326,2.334037354,0.164094097,71.71506088,797.2597365,44.52538006,104.7083909,OP_A,227.473
LOT-20251220-02695,2025-12-20 17:10,4.558525107,8.999228711,0.031058266,2.418510514,0.142458105,72.87958484,775.9472376,53.49900915,103.9579677,OP_A,203.228
LOT-20251220-02696,2025-12-20 17:20,4.172457324,7.803687353,0.015377101,2.41746554,0.158257961,71.15337355,762.3168205,51.14273554,100.5908702,OP_A,199.919
LOT-20251220-02697,2025-12-20 17:30,4.778467826,8.973776528,0.018980992,1.801504824,0.140933245,67.79945378,802.9548919,63.62957039,100.1952026,OP_C,193.943
LOT-20251220-02699,2025-12-20 17:50,3.164084532,6.611105545,0.026402674,2.365609993,0.147611847,77.83843269,832.7354299,59.47373403,102.707396,OP_A,189.595
LOT-20251220-02700,2025-12-20 18:00,3.538039536,8.3257781,0.019098098,1.434974763,0.156544864,70.65468856,807.0613989,43.19215678,97.45286223,OP_C,213.936
LOT-20251220-02701,2025-12-20 18:10,5.571379808,10.61960968,0.021141988,1.76552979,0.14537392,69.38131611,809.2454346,42.58325736,99.922277,OP_B,222.416
LOT-20251220-02703,2025-12-20 18:30,5.419144928,10.29588017,0.036658873,2.410786406,0.14970993,72.8268718,816.9112351,37.55297533,101.4529098,OP_A,202.699
LOT-20251220-02704,2025-12-20 18:40,4.86434005,9.327232275,0.021126296,2.954351733,0.153073924,67.95780596,835.0475921,48.41107034,100.3325578,OP_B,212.529
LOT-20251220-02706,2025-12-20 19:00,4.223224207,7.366811931,0.010827786,1.670395281,0.16342905,84.03498826,800.457454,51.19873363,99.47007463,OP_A,210.593
LOT-20251220-02707,2025-12-20 19:10,4.493729815,9.854871643,0.016033352,2.231382511,0.158610578,58.07022355,777.6036795,55.40825686,102.3090897,OP_B,203.681
LOT-20251220-02708,2025-12-20 19:20,5.239840823,9.365094921,0.027456281,2.112917115,0.128613067,73.9202323,818.2174404,41.15167452,100.1419829,OP_B,204.777
LOT-20251220-02709,2025-12-20 19:30,4.93204686,9.959390951,0.034207145,2.566757943,0.150826427,69.63200506,810.595255,50.65457213,98.37085543,OP_B,194.647
LOT-20251220-02712,2025-12-20 20:00,3.052360344,7.580360805,0.023919712,2.511689775,0.146736968,72.3117162,796.6569738,41.97298592,97.98775268,OP_A,212.203
LOT-20251220-02714,2025-12-20 20:20,4.866947947,9.931940996,0.027386729,2.096122524,0.150166165,67.99983182,793.8939925,45.8496334,97.87030937,OP_A,204.901
LOT-20251220-02715,2025-12-20 20:30,4.386343964,9.234902974,0.026391757,3.028674689,0.168258125,68.68991354,771.2022082,48.94595615,96.96036594,OP_B,203.245
LOT-20251220-02716,2025-12-20 20:40,4.881537323,9.811967831,0.030226964,2.511346316,0.151136123,75.82668797,810.4301517,40.92713671,106.0682644,OP_A,195.521
LOT-20251220-02717,2025-12-20 20:50,3.675236824,7.981071394,0.026850497,2.833602092,0.142493381,69.92672874,823.7406118,54.44340907,108.7486077,OP_A,199.357
LOT-20251220-02719,2025-12-20 21:10,4.721139234,9.249137706,0.031916987,3.628376852,0.131233132,73.39774441,795.8974765,59.41962913,104.5907904,OP_A,201.733
LOT-20251220-02722,2025-12-20 21:40,5.338992832,9.620829309,0.019419732,3.040693387,0.145932651,68.2532936,753.8995754,51.86477391,102.8721485,OP_C,199.144
LOT-20251220-02726,2025-12-20 22:20,4.262469586,8.70717615,0.021204669,2.478205099,0.133195998,72.57677611,835.931868,54.2034949,102.0174255,OP_B,201.886
LOT-20251220-02727,2025-12-20 22:30,5.143962658,10.42596985,0.025108225,1.989579133,0.151612321,77.07366532,800.3789342,34.34923135,105.3868908,OP_B,213.179
LOT-20251220-02728,2025-12-20 22:40,4.757818959,9.015118275,0.014150495,2.320576611,0.162255728,70.22231027,821.0075578,39.30271786,99.50628488,OP_C,228.792
LOT-20251220-02729,2025-12-20 22:50,3.997312665,7.957720403,0.029415088,2.207174612,0.14080458,57.56900779,843.8151053,41.47847477,100.2834781,OP_A,191.558
LOT-20251220-02730,2025-12-20 23:00,4.254049197,8.698660448,0.024237455,2.612827642,0.131676757,77.16483544,777.7081995,51.50057262,97.13939132,OP_A,201.415
LOT-20251220-02731,2025-12-20 23:10,5.350788328,10.73434336,0.027347123,2.492325046,0.135572667,74.21626721,833.0514886,35.03940591,100.6513381,OP_A,203.505
LOT-20251220-02732,2025-12-20 23:20,4.393377675,8.929918089,0.022429832,3.469064029,0.150089741,75.33300246,771.2885077,55.60551439,100.8299656,OP_B,197.142
LOT-20251220-02733,2025-12-20 23:30,5.184777732,11.08907527,0.019086287,1.712807872,0.162410397,72.83524494,810.9897043,56.73705234,96.87547335,OP_A,200.13
LOT-20251220-02734,2025-12-20 23:40,4.422572567,8.689327136,0.037887932,2.882100137,0.134737879,69.28183512,824.7671583,54.13790192,101.7914096,OP_A,175.649
LOT-20251221-02738,2025-12-21 0:20,4.328351189,10.33174651,0.031578701,2.664609918,0.141487968,97.00099497,783.5672739,54.19100593,101.5836548,OP_B,185.378
LOT-20251221-02740,2025-12-21 0:40,4.971724663,10.13242092,0.030056139,3.604509585,0.136040747,73.00568849,797.3959238,45.02128965,95.70067173,OP_A,204.539
LOT-20251221-02741,2025-12-21 0:50,4.163951818,8.668089572,0.016337123,2.281944946,0.131160901,67.05745084,777.7766254,47.45279782,101.3564437,OP_B,206.455
LOT-20251221-02742,2025-12-21 1:00,4.57862511,8.718448373,0.025487171,2.193619998,0.149469969,85.09433788,780.4902941,51.55958001,100.5739583,OP_A,192.751
LOT-20251221-02743,2025-12-21 1:10,5.009565588,10.20091282,0.012362786,2.60587356,0.128605343,56.98039343,785.992278,48.34244111,101.8185943,OP_A,218.238
LOT-20251221-02744,2025-12-21 1:20,3.351127598,6.888712023,0.026153733,2.120573789,0.171506135,65.92447462,789.2635015,51.58533872,101.1379628,OP_A,200.894
LOT-20251221-02745,2025-12-21 1:30,3.585880302,7.202237831,0.015389154,2.781752865,0.158180738,77.84704447,792.5441653,56.23186896,103.2130256,OP_C,205.989
LOT-20251221-02748,2025-12-21 2:00,4.788011699,9.540905899,0.026466367,3.464566903,0.145910268,59.89629594,825.419152,41.38314313,98.22860446,OP_A,200.611
LOT-20251221-02749,2025-12-21 2:10,3.889184767,8.750730788,0.020355508,2.463938759,0.143356846,81.05807177,811.3867855,40.95352549,100.7522673,OP_C,214.044
LOT-20251221-02750,2025-12-21 2:20,3.511896015,6.648905527,0.024545649,2.781177151,0.143921198,70.61402126,816.0922467,49.08988145,99.808143,OP_B,197.527
LOT-20251221-02751,2025-12-21 2:30,4.237522335,7.361366643,0.016489983,3.208763551,0.144430262,83.3238689,756.0007838,54.85913141,103.4479458,OP_B,199.884
LOT-20251221-02752,2025-12-21 2:40,4.545238686,8.060829916,0.033635385,2.455795466,0.153806095,89.55546213,775.7052731,46.31313867,101.8682508,OP_C,190.695
LOT-20251221-02753,2025-12-21 2:50,3.523145343,8.112302329,0.023639937,1.339688471,0.138423389,75.73605884,790.8506912,65.39812225,97.47846313,OP_B,192.14
LOT-20251221-02754,2025-12-21 3:00,4.057520147,8.228738097,0.022747331,1.961650127,0.14892834,64.32092248,826.443149,56.13133516,97.53919633,OP_B,198.84
LOT-20251221-02756,2025-12-21 3:20,4.684290979,8.192012357,0.020918504,1.877052224,0.164249616,51.24494656,793.0128532,45.70339256,100.2456701,OP_A,213.862
LOT-20251221-02757,2025-12-21 3:30,5.318058232,10.71791028,0.005150514,2.131072601,0.148890258,63.55253404,801.0055083,43.73956093,93.88011798,OP_B,223.865
LOT-20251221-02759,2025-12-21 3:50,4.555594562,9.193895477,0.024262948,2.931085851,0.158626633,66.07073612,817.0325211,40.23442943,100.5594716,OP_A,210.78
LOT-20251221-02760,2025-12-21 4:00,5.313591779,10.30278585,0.021361528,2.782956408,0.144370671,89.26384269,792.543671,54.51502937,101.5412044,OP_B,196.537
LOT-20251221-02761,2025-12-21 4:10,4.484431203,8.435146916,0.021031608,2.809864453,0.157152764,71.20886725,789.2639293,63.62611431,100.508693,OP_A,197.488
LOT-20251221-02762,2025-12-21 4:20,4.319687174,8.557335122,0.010631391,2.119957365,0.152169869,53.87614377,800.7480072,69.57110634,92.64208843,OP_B,190.521
LOT-20251221-02763,2025-12-21 4:30,3.903449918,8.424356367,0.040368924,3.568067521,0.162413371,80.24144807,774.6352228,49.60173869,101.0065161,OP_C,188.558
LOT-20251221-02764,2025-12-21 4:40,4.102950563,7.689917743,0.015137183,2.401452781,0.154707697,78.87387306,789.979279,50.13217283,98.43479852,OP_A,213.435
LOT-20251221-02765,2025-12-21 4:50,5.430029243,11.01816983,0.01736507,2.221569577,0.147929734,68.28932193,781.9714808,51.93626406,101.3490923,OP_B,215.335
LOT-20251221-02766,2025-12-21 5:00,3.859245443,8.453274447,0.016055606,2.728952081,0.146668747,73.60772944,789.8718951,51.44038333,94.85035161,OP_A,217.773
LOT-20251221-02767,2025-12-21 5:10,4.926634768,9.03525164,0.027465066,2.42719496,0.149659505,87.24303254,748.4305873,51.20670003,100.5902718,OP_A,177.014
LOT-20251221-02768,2025-12-21 5:20,5.643278905,10.90381599,0.018648398,3.459489091,0.150910188,71.84903843,795.2074125,32.54413051,103.2395067,OP_A,230
LOT-20251221-02769,2025-12-21 5:30,4.255419334,8.594216649,0.022530567,2.921387914,0.128919386,66.259219,804.7786377,55.22176638,96.97511137,OP_A,211.568
LOT-20251221-02770,2025-12-21 5:40,4.605919979,9.826262607,0.012038113,3.161537605,0.146518429,54.66198669,810.6183537,47.20077683,99.03478604,OP_B,213.197
LOT-20251221-02771,2025-12-21 5:50,4.158183662,8.485818088,0.017246756,2.495101537,0.150297688,67.94213328,851.9823703,58.16022103,100.010089,OP_B,190.922
LOT-20251221-02772,2025-12-21 6:00,4.974514407,9.018817597,0.019306577,2.486257394,0.138324312,72.90135593,776.0564954,47.20156029,97.36549477,OP_C,209.851
LOT-20251221-02773,2025-12-21 6:10,5.479175756,9.487264847,0.024609329,2.828515899,0.151703108,80.02211975,798.8238177,48.70701369,100.7543579,OP_A,201.227
LOT-20251221-02774,2025-12-21 6:20,5.13872361,10.08606578,0.024165815,2.324396787,0.143248454,68.75163006,813.7710483,37.64785897,102.9307989,OP_B,214.954
LOT-20251221-02775,2025-12-21 6:30,4.304928842,8.430175228,0.013026079,2.220844395,0.148451112,75.85097518,805.9872612,41.05682597,105.0736278,OP_A,216.585
LOT-20251221-02776,2025-12-21 6:40,4.340469137,8.779633562,0.023382012,2.558969234,0.136840421,85.34621917,772.0256432,54.06383171,95.61908889,OP_B,186.632
LOT-20251221-02777,2025-12-21 6:50,4.999222087,9.373652407,0.013078397,2.365260292,0.142432112,73.9548497,796.7883804,50.17144086,98.7261748,OP_A,218.913
LOT-20251221-02778,2025-12-21 7:00,4.694449821,8.662322839,0.008541828,2.525465707,0.152986332,79.92345142,812.1081924,38.93800889,99.86593748,OP_A,224.681
LOT-20251221-02779,2025-12-21 7:10,4.798191164,9.015715349,0.019886775,2.808169636,0.138843762,66.46209826,783.3564995,47.24719194,101.1428856,OP_C,215.386
LOT-20251221-02780,2025-12-21 7:20,5.109008106,10.1404713,0.025387927,2.318390032,0.135469869,66.53679028,809.9736095,43.71845267,102.6505109,OP_B,203.02
LOT-20251221-02783,2025-12-21 7:50,5.638347767,10.64139139,0.027625158,2.872662455,0.140248392,72.97670343,764.6549665,51.82095651,101.0696907,OP_C,201.842
LOT-20251221-02784,2025-12-21 8:00,5.290186965,10.09608582,0.020512574,3.369158176,0.145732572,75.07746766,802.3768727,49.79050343,102.0711251,OP_C,198.221
LOT-20251221-02785,2025-12-21 8:10,4.826322471,9.569825277,0.026642119,2.362310687,0.134360165,75.0993569,760.0877087,34.68499206,100.9228406,OP_A,208.372
LOT-20251221-02786,2025-12-21 8:20,4.611479113,8.466677529,0.019756792,2.376923056,0.137966864,73.29384057,798.5697138,49.63276112,98.24526317,OP_A,209.145
LOT-20251221-02787,2025-12-21 8:30,4.794435798,8.805108103,0.020160638,2.556569287,0.155636447,68.56199927,788.896306,44.23051249,100.9543555,OP_C,211.236
LOT-20251221-02788,2025-12-21 8:40,5.30224762,8.899515159,0.019388821,2.668248778,0.137106586,83.31529571,770.9772686,61.37236846,103.5506798,OP_A,190.349
LOT-20251221-02789,2025-12-21 8:50,4.41455834,9.776576109,0.023835601,1.573847294,0.146929117,72.44755896,783.0170777,54.50451478,97.38713647,OP_B,194.816
LOT-20251221-02790,2025-12-21 9:00,4.911318781,8.645238623,0.012958629,2.629445518,0.136481817,66.0803211,820.7687342,39.73262019,98.65520845,OP_A,221.344
LOT-20251221-02791,2025-12-21 9:10,3.857123757,8.480365125,0.030615022,2.667411516,0.156160011,85.35770776,763.7023378,70.16335264,100.2438831,OP_C,177.879
LOT-20251221-02792,2025-12-21 9:20,3.904597605,7.279595061,0.033768304,1.971603974,0.15825972,71.79518137,789.258229,55.32126944,97.50985448,OP_A,197.186
LOT-20251221-02795,2025-12-21 9:50,3.712058345,6.606231182,0.0133038,2.34625276,0.129658455,62.56216435,828.4109666,45.20137773,98.49793974,OP_B,210.082
LOT-20251221-02796,2025-12-21 10:00,3.3393421,8.64145075,0.025373232,2.567738001,0.1530177,72.34856806,787.11014,53.93758752,95.46109211,OP_B,190.898
LOT-20251221-02797,2025-12-21 10:10,5.156035321,10.20248711,0.017480409,2.417071772,0.159315186,79.81849875,792.0820035,41.29434467,96.95668019,OP_A,217.093
LOT-20251221-02799,2025-12-21 10:30,4.896347896,10.51830961,0.0156345,1.60520842,0.153104018,79.13577498,784.6124804,43.44644755,95.58797756,OP_A,226.659
LOT-20251221-02802,2025-12-21 11:00,5.807157432,11.51253572,0.025222828,2.358753953,0.149497887,69.89917985,806.6691557,54.34351636,99.45853063,OP_B,203.97
LOT-20251221-02806,2025-12-21 11:40,4.512906356,8.616801321,0.025251901,3.036762827,0.158670094,84.55975326,807.6401498,50.51670582,95.14212585,OP_A,204.524
LOT-20251221-02807,2025-12-21 11:50,4.177850809,7.913674464,0.022804974,2.035969625,0.164618116,79.4644349,775.4392846,53.98705202,104.9325618,OP_C,192.863
LOT-20251221-02808,2025-12-21 12:00,4.821599048,8.397626786,0.024564027,2.439545713,0.151451706,64.09630447,789.1232728,46.07427391,98.57758316,OP_C,207.018
LOT-20251221-02809,2025-12-21 12:10,4.623177645,9.930823549,0.018829747,3.516533496,0.141339942,75.75039277,753.6352751,48.83120662,98.73008425,OP_B,196.612
LOT-20251221-02810,2025-12-21 12:20,4.558835107,9.212101483,0.030529348,1.578483592,0.165898099,75.60552146,783.0046846,43.54428251,98.64136735,OP_A,205.415
LOT-20251221-02811,2025-12-21 12:30,3.595489281,7.821182083,0.008522554,1.544318337,0.133463173,69.07716259,775.5137879,31.06165751,102.2773572,OP_B,230
LOT-20251221-02812,2025-12-21 12:40,5.012498052,9.011497834,0.024472996,3.213382253,0.158452748,79.14334513,770.7108273,33.81637165,102.5557408,OP_B,203.66
LOT-20251221-02814,2025-12-21 13:00,4.567913957,9.612796486,0.021453546,2.422222907,0.150719515,72.59866478,786.4654512,51.84030172,100.5985538,OP_B,206.514
LOT-20251221-02815,2025-12-21 13:10,4.626510912,9.475788962,0.019598195,1.739458726,0.140873871,68.82300841,824.2170835,69.23586735,97.9673774,OP_A,195.421
LOT-20251221-02816,2025-12-21 13:20,4.371424281,9.077278147,0.025072716,2.227691007,0.139455064,68.36790934,823.5239527,49.57419666,106.197226,OP_B,201.418
LOT-20251221-02817,2025-12-21 13:30,4.296744715,8.944827646,0.014153635,2.344556628,0.166106049,89.6650623,814.1726973,50.23380258,105.810972,OP_B,214.673
LOT-20251221-02818,2025-12-21 13:40,4.285431562,9.096992005,0.02648803,2.658137077,0.156195105,66.79936108,820.1589426,60.64573157,101.2213522,OP_A,189.481
LOT-20251221-02819,2025-12-21 13:50,4.206892197,8.106356965,0.018478479,2.631466742,0.152611668,70.05531999,825.4101497,44.67877709,97.52636608,OP_B,212.401
LOT-20251221-02820,2025-12-21 14:00,4.58090359,9.153569642,0.023096896,3.642303414,0.14899804,79.84093241,773.5419493,60.86525092,100.2444379,OP_B,196.388
LOT-20251221-02821,2025-12-21 14:10,4.993439491,10.06832149,0.033713593,2.727894115,0.148852751,72.00286824,785.7434651,40.61654973,95.36398815,OP_B,199.355
LOT-20251221-02823,2025-12-21 14:30,4.694769811,8.154406538,0.022780566,2.150467891,0.145532828,77.90057934,811.9998773,51.80634361,100.1491727,OP_B,195.572
LOT-20251221-02824,2025-12-21 14:40,4.504474518,8.079428552,0.031054259,3.47189557,0.149014792,79.67100433,801.723718,49.71163129,97.07617173,OP_B,203.568
LOT-20251221-02825,2025-12-21 14:50,3.883772014,9.306815705,0.016765215,2.847193625,0.13809785,65.17783593,810.9775419,34.53983355,101.5073245,OP_C,223.033
LOT-20251221-02827,2025-12-21 15:10,4.350447023,9.75650974,0.034417682,3.804820815,0.154946772,70.95701525,804.4169675,60.10833591,98.98799418,OP_A,183.119
LOT-20251221-02828,2025-12-21 15:20,4.248949202,8.868111999,0.018117145,2.257814679,0.143970661,84.02980447,806.2997456,55.0367298,102.7677951,OP_B,201.651
LOT-20251221-02830,2025-12-21 15:40,4.245912522,7.770437983,0.034707956,2.006962515,0.143199785,66.04527892,779.7264534,54.70243514,99.10599594,OP_B,181.715
LOT-20251221-02831,2025-12-21 15:50,4.036076937,9.247932142,0.005,2.856774538,0.141849288,72.22192739,838.8208955,54.96216074,95.09531675,OP_A,214.233
LOT-20251221-02832,2025-12-21 16:00,4.170735505,8.017816556,0.019274678,3.149362405,0.154175757,67.34551558,802.7585351,43.5991593,98.20203757,OP_B,212.951
LOT-20251221-02833,2025-12-21 16:10,5.548914259,10.08215367,0.016935412,2.052426903,0.152154066,76.76965385,823.3007745,61.02750992,103.837982,OP_B,207.008
LOT-20251221-02834,2025-12-21 16:20,4.665983977,9.564438553,0.024738013,3.27967066,0.148826986,67.17748723,856.8843877,55.05064485,99.8966256,OP_B,181.447
LOT-20251221-02835,2025-12-21 16:30,3.629404177,7.798922385,0.024910707,2.556978855,0.135230608,79.56503301,782.864743,65.54344337,107.2155735,OP_C,188.322
LOT-20251221-02837,2025-12-21 16:50,4.360355165,8.489452514,0.010377913,1.955464981,0.134976796,82.88447934,789.9250545,40.8689954,100.4574156,OP_C,225.039
LOT-20251221-02838,2025-12-21 17:00,4.474796083,8.159373975,0.020728074,2.625323386,0.156376313,62.78584609,801.829857,57.69084759,97.89597664,OP_B,197.133
LOT-20251221-02839,2025-12-21 17:10,4.256887352,9.25918943,0.018433587,2.091731556,0.139957926,65.08862879,818.9877772,46.39636658,101.7531455,OP_B,219.225
LOT-20251221-02840,2025-12-21 17:20,4.83221485,9.361545319,0.017824257,1.349335211,0.162687519,72.70586185,785.6666956,42.93775647,104.6536667,OP_A,211.537
LOT-20251221-02841,2025-12-21 17:30,4.457468777,9.218920753,0.023073082,2.483734568,0.151742226,60.29413465,792.9427968,46.7852731,101.8441821,OP_A,221.046
LOT-20251221-02842,2025-12-21 17:40,4.35715002,9.054821338,0.017049618,3.32553714,0.165589581,63.29209874,746.4845568,48.0406522,98.79903777,OP_A,195.538
LOT-20251221-02843,2025-12-21 17:50,3.974162494,8.054464752,0.010304843,2.759330044,0.149337619,67.24701359,777.9210006,39.02526408,104.9625031,OP_A,222.094
LOT-20251221-02844,2025-12-21 18:00,4.782264754,9.385046222,0.011240953,2.488625337,0.130808522,62.41001535,816.5720574,50.25767438,100.4869821,OP_A,212.763
LOT-20251221-02845,2025-12-21 18:10,3.748763247,8.398366975,0.023527718,1.756161767,0.151104427,69.77451203,801.935324,51.63029649,101.8102304,OP_B,197.613
LOT-20251221-02846,2025-12-21 18:20,5.093924994,9.724620958,0.038407302,2.152261008,0.1534716,80.61689167,794.5528469,61.22023082,100.4601418,OP_B,187.053
LOT-20251221-02848,2025-12-21 18:40,3.750698151,8.133305479,0.031170408,2.490365281,0.156903949,72.24673073,824.5136685,44.54008613,97.77979019,OP_C,198.516
LOT-20251221-02849,2025-12-21 18:50,3.818810648,7.773883011,0.02271009,2.171797201,0.149154734,71.12806128,841.2514173,54.88102701,95.59395645,OP_C,187.194
LOT-20251221-02850,2025-12-21 19:00,4.986470261,9.199340385,0.029447764,2.424657424,0.13979824,66.87490664,831.9389485,40.98276718,98.26152034,OP_B,202.291
LOT-20251221-02851,2025-12-21 19:10,5.382107034,11.07435228,0.020754018,3.222912393,0.148715447,69.40819443,805.2569752,60.25932781,99.95119925,OP_C,203.949
LOT-20251221-02854,2025-12-21 19:40,5.24973918,11.07097715,0.025218584,2.594525228,0.145883398,66.06423452,817.1679244,45.93374188,95.59794167,OP_C,210.663
LOT-20251221-02855,2025-12-21 19:50,4.972441334,10.67097635,0.024118698,3.172364053,0.144561702,79.92213337,815.7559664,45.50836715,103.7685048,OP_C,206.525
LOT-20251221-02857,2025-12-21 20:10,3.466300637,6.390821164,0.035024225,2.964273714,0.161031841,77.48270534,798.7724744,50.46190196,99.20426796,OP_C,195.764
LOT-20251221-02858,2025-12-21 20:20,3.52484882,8.562038105,0.026005523,2.574066183,0.137601581,85.53430819,840.4018068,58.55925664,106.3949573,OP_A,185.244
LOT-20251221-02859,2025-12-21 20:30,4.037120029,8.010565196,0.014612705,2.138641894,0.140773315,82.37238873,752.9369462,60.58814347,98.09444451,OP_C,188.279
LOT-20251221-02860,2025-12-21 20:40,4.336741802,8.085021473,0.005416663,1.989714106,0.154251338,80.09141991,768.2968851,41.33479819,96.9183356,OP_A,230
LOT-20251221-02861,2025-12-21 20:50,5.160812893,9.658431978,0.01867961,2.641312976,0.151648694,77.51289044,773.001213,53.40666087,99.79004164,OP_C,202.962
LOT-20251221-02862,2025-12-21 21:00,4.614179669,8.511510474,0.024578115,2.262770249,0.136216267,78.19948345,814.9618422,55.13773832,97.86486118,OP_A,198.732
LOT-20251221-02863,2025-12-21 21:10,3.743593447,8.256941563,0.026872817,3.522709487,0.155295958,88.64222386,788.3437362,50.93444934,95.51841322,OP_B,192.316
LOT-20251221-02864,2025-12-21 21:20,4.994767813,9.762328661,0.028230147,1.587625318,0.160939993,80.2155206,788.2936847,41.75087296,104.2639253,OP_C,210.89
LOT-20251221-02865,2025-12-21 21:30,4.764240067,8.949169092,0.021588117,3.333573882,0.157353115,72.41995725,802.4511407,50.48534785,101.3382343,OP_A,215.69
LOT-20251221-02867,2025-12-21 21:50,5.172033282,9.990507419,0.018529994,1.694525587,0.121067669,73.47973795,798.8086359,51.08005441,103.2356434,OP_C,212.633
LOT-20251221-02868,2025-12-21 22:00,4.886999828,8.292474186,0.018719626,3.290556903,0.140967973,67.76161986,798.1921197,48.8044529,99.97740715,OP_B,207.855
LOT-20251221-02869,2025-12-21 22:10,3.597281257,7.102276817,0.014691885,2.467799381,0.147518526,77.16110859,779.5720792,54.55422508,97.95734071,OP_A,205.729
